"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Vehicle Type Recognition in Surveillance Images From Labeled Web-Nature Data Using Deep Transfer Learning","J. Wang; H. Zheng; Y. Huang; X. Ding","Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China","IEEE Transactions on Intelligent Transportation Systems","11 Sep 2018","2018","19","9","2913","2922","Vehicle type recognition from surveillance images represents a challenging task in the domain of intelligent monitoring systems. Recently, deep learning methods have been applied to solve this problem. The existing deep learning methods, such as convolutional neural networks (CNN), assume that the training and test data are generated from the same or similar imaging systems. They also require a lot of manual annotations for each task. In this paper, we aim to create an improved deep learning method for vehicle type recognition from surveillance images and propose a system based on CNN and transfer learning. Labeled image data of different types of vehicles are easy to acquire from both vehicle manufacturers and Internet sources. Therefore, our proposed surveillance-based vehicle type recognition system is implemented using only labels from Web data. This allows us to overcome the task of manually labeling the data from surveillance images during the training phase. We need to overcome the gap in the types of vehicles between two different imaging systems. For this, a regularization technique in transfer learning is introduced to the objective function of the traditional convolutional neural network. The proposed method was verified through experiments with the public data set comprehensive cars. The experimental results demonstrate that our proposed recognition method outperforms existing deep learning methods when the training and test data are taken from different imaging systems.","1558-0016","","10.1109/TITS.2017.2765676","National Natural Science Foundation of China(grant numbers:81671766,81301278,61571382,61571005,61172179,61103121); Natural Science Foundation of Guangdong Province(grant numbers:2015A030313007); Fundamental Research Funds for the Central Universities(grant numbers:20720160075); Natural Science Foundation of Fujian Province(grant numbers:2017J01126); CCF-Tencent open grant; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8120162","Vehicle type recognition;surveillance images;convolutional neural network;transfer learning;unsupervised domain adaptation","Surveillance;Image recognition;Machine learning;Training;Imaging","image recognition;Internet;learning (artificial intelligence);neural nets;object recognition","surveillance images;labeled Web-nature data;deep transfer learning;intelligent monitoring systems;labeled image data;vehicle manufacturers;surveillance-based vehicle type recognition system;Web data;public data set comprehensive cars;recognition method;imaging systems;deep learning method","","44","","30","IEEE","27 Nov 2017","","","IEEE","IEEE Journals"
"Toward Global IoT-Enabled Smart Cities Interworking Using Adaptive Semantic Adapter","J. An; F. Le Gall; J. Kim; J. Yun; J. Hwang; M. Bauer; M. Zhao; J. Song","Department of Information Security, Sejong University, Seoul, South Korea; Easy Global Market, Sophia-Antipolis, France; IoT Platform Research Center, Korea Electronics Technology Institute, Seongnam, South Korea; Department of Internet of Things, Soonchunhyang University, Asan, South Korea; Department of Information Security, Sejong University, Seoul, South Korea; Future Internet Research Center, NEC Laboratories Europe, Heidelberg, Germany; Easy Global Market, Sophia-Antipolis, France; Department of Information Security, Sejong University, Seoul, South Korea","IEEE Internet of Things Journal","18 Jun 2019","2019","6","3","5753","5765","Since the Internet-of-Things (IoT) has been introduced, it is considered as one of the emerging technologies providing great opportunities to many vertical industries. One of the major IoT application areas that gets significant attention is smart city. Since it is unrealistic to expect full convergence toward a single IoT platform in the near future, it is mandatory to enable interworking between different platforms based on multiple standards, coexisting in the emerging smart cities. In this paper, we take the example of two global IoT standards, FIWARE and oneM2M, which are actively used in many smart city projects, and analyze them to show the feasibility of IoT platforms interworking. Based on the analysis, we design and implement a novel IoT interworking architecture providing a semantic driven integration framework suitable for smart city. The core idea behind our approach is to introduce interworking proxies that: 1) conduct a static mapping of sensor information between IoT platforms and 2) perform semantic interoperability using semantically annotated resources via a semantic interworking proxy that dynamically discovers new kinds of information and adapts itself to enable automatic translation of semantic data between given source and target IoT platforms while it is running. We present the system based on these proxies and evaluate it in Santander smart city. The results demonstrate that it is able to discover and manage IoT sensors connected to both oneM2M and FIWARE. It appears that the semantic approach provides the flexibility and dynamic adaptivity needed for fast growing and rapidly changing urban environments.","2327-4662","","10.1109/JIOT.2019.2905275","Horizon 2020 Framework Programme(grant numbers:723156); Korea Agency for Infrastructure Technology Advancement(grant numbers:18NSPS-B149386-01); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8667627","FIWARE;Internet-of-Things (IoT);interoperability;interworking;machine-to-machine (M2M);oneM2M;semantics;smart city;standards","Smart cities;Internet of Things;Semantics;Standards;Interoperability;Europe","Internet of Things;internetworking;open systems;smart cities;town and country planning","IoT sensors;semantic approach;adaptive semantic adapter;IoT application areas;emerging smart cities;global IoT standards;smart city projects;IoT platforms interworking;semantic driven integration framework;interworking proxies;semantic interoperability;semantically annotated resources;semantic interworking proxy;semantic data;Santander smart city;global IoT-enabled smart cities interworking;IoT interworking architecture","","65","","51","IEEE","15 Mar 2019","","","IEEE","IEEE Journals"
"Vehicular Networking-Enabled Vehicle State Prediction via Two-Level Quantized Adaptive Kalman Filtering","L. P. Qian; A. Feng; N. Yu; W. Xu; Y. Wu","College of Information Engineering, Zhejiang University of Technology, Hangzhou, China; College of Information Engineering, Zhejiang University of Technology, Hangzhou, China; College of Information Engineering, Zhejiang University of Technology, Hangzhou, China; Department of Computing, Hong Kong Polytechnic University, Hong Kong; Department of Computer and Information Science, State Key Laboratory of Internet of Things for Smart City, University of Macau, Macau, China","IEEE Internet of Things Journal","12 Aug 2020","2020","7","8","7181","7193","The accurate prediction of vehicle state based on the data acquired by the vehicular networking system plays an important role in improving traffic safety in the transportation section. However, it is difficult to accurately predict the vehicle state due to the highly dynamic road environment and various drivers' behaviors. To this end, in this article, we propose a two-level quantized adaptive Kalman filter (KF) algorithm based on the autoregressive moving average (MA) model to predict the vehicle state (including the moving direction, driving lane, vehicle speed, and acceleration). First, we propose a vehicular networking system to acquire the vehicle data by exchanging traffic data between the onboard unit and the roadside unit (RSU). Then, we predict the vehicle state at the edge cloud server (ECS) equipped at the RSU. Specifically, we utilize the autoregressive MA model to predict vehicle acceleration at the next moment. Then, the predicted vehicle acceleration is used as an input variable of the adaptive KF model to predict the vehicle location and speed at the next moment, in which we quantify the predicted vehicle location to the moving direction and the driving lane. Finally, the ECS broadcasts the predicted state to other RSUs. Through the communication with the road unit, all vehicles moving at the intersection can share vehicles states each other. In this doing, we can efficiently improve traffic safety in the intersection. We provide numerical simulations to validate the effectiveness of the autoregressive MA model used for predicting acceleration. Then, we evaluate the efficiency of the proposed two-level quantized adaptive KF algorithm. Compared with five conventional prediction algorithms, our proposed algorithm can improve the speed prediction accuracy by 90.62%, 89.81%, 88.91%, 82.76%, and 70.77%, respectively, which implies that our algorithm is a promising scheme for predicting the vehicle state in vehicular networks.","2327-4662","","10.1109/JIOT.2020.2983332","Open Research Fund of National Mobile Communications Research Laboratory, Southeast University(grant numbers:2019D11); Zhejiang Provincial Natural Science Foundation of China(grant numbers:LR16F010003,LR17F010002); Science and Technology Development Fund, Macao S.A.R. (FDCT)(grant numbers:0162/2019/A3); Research Grant of University of Macau(grant numbers:SRG2019-00168-IOTSC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9046845","Autoregressive moving average (MA) model;quantized adaptive Kalman filter (QAKF);vehicle state predication;vehicular networks","Kalman filters;Prediction algorithms;Predictive models;Adaptation models;Acceleration;Roads;Trajectory","adaptive Kalman filters;autoregressive moving average processes;cloud computing;distributed processing;road safety;road traffic;road vehicles;traffic engineering computing;vehicular ad hoc networks","vehicle state prediction;vehicular networking system;two-level quantized adaptive Kalman filter algorithm;autoregressive moving average model;vehicle speed;vehicle data;autoregressive MA model;predicted vehicle acceleration;predicted vehicle location;two-level quantized adaptive KF algorithm;prediction algorithms;speed prediction accuracy;edge cloud server;ECS;roadside unit;RSU;traffic safety","","8","","43","IEEE","25 Mar 2020","","","IEEE","IEEE Journals"
"An Internet-of-Things Enabled Connected Navigation System for Urban Bus Riders","M. Handte; S. Foell; S. Wagner; G. Kortuem; P. J. Marrón","Networked Embedded Systems Group, University of Duisburg-Essen, Essen, Germany; Computing and Communications Department, Open University, Milton Keynes, U.K.; Networked Embedded Systems Group, University of Duisburg-Essen, Essen, Germany; Department of Industrial Design Engineering, Delft University of Technology, Delft, CD, The Netherlands; Networked Embedded Systems Group, University of Duisburg-Essen, Essen, Germany","IEEE Internet of Things Journal","20 May 2017","2016","3","5","735","744","A key challenge for rapidly growing cities of today is to provide effective public transport services to satisfy the increasing demands for urban mobility. Toward this goal, the Internet of Things (IoT) has great potential to overcome existing deficiencies of public transport systems given its ability to embed smart technology into real-life urban contexts. In this paper, we show how this paradigm can be applied to the public transport domain and present the Urban Bus Navigator (UBN), an IoT enabled navigation system for urban bus riders. UBN provides two novel information services for bus users: 1) micro-navigation and 2) crowd-aware route recommendation. Micro-navigation refers to fine-grained contextual guidance of passengers along a bus journey by recognizing boarded bus vehicles and tracking the passenger's journey progress. Crowd-aware route recommendation collects and predicts crowd levels on bus journeys to suggest better and less crowded routes to bus riders. We present the technical system behind the UBN and report on results from an in-the-wild study in Madrid, Spain, that indicates removed barriers for public transport usage and a positive impact on how people feel about bus journeys.","2327-4662","","10.1109/JIOT.2016.2554146","European Center for Ubiquitous Technologies and Smart Cities (UBICITEC e.V.); Generic Adaptive Middleware for Behavior-Driven Autonomous Services through the European Commission(grant numbers:FP7-2011-7-287661); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7452551","Bus ride recognition;bus transport;Internet of Things (IoT);navigation system;passenger detection;smart city","Navigation;Internet of things;Urban areas;Context;Information systems;Vehicles;Mobile communication","Internet of Things;public transport;recommender systems;traffic engineering computing","Internet-of-Things enabled connected navigation system;urban bus riders;IoT;public transport services;urban mobility demand;smart technology;urban bus navigator;UBN;information services;micro-navigation service;crowd-aware route recommendation service;Madrid;Spain;bus journey","","87","","22","IEEE","14 Apr 2016","","","IEEE","IEEE Journals"
"A  ${Q}$ -Learning Based Framework for Congested Link Identification","S. Pan; P. Li; D. Zeng; S. Guo; G. Hu","Hubei Key Laboratory of Intelligent Geo-Information Processing, School of Computer Science, China University of Geosciences, Wuhan, China; School of Computer Science and Engineering, University of Aizu, Aizuwakamatsu, Japan; Hubei Key Laboratory of Intelligent Geo-Information Processing, School of Computer Science, China University of Geosciences, Wuhan, China; Department of Computing, Hong Kong Polytechnic University, Hong Kong; School of Resources and Environment, University of Electronic Science and Technology of China, Chengdu, China","IEEE Internet of Things Journal","11 Dec 2019","2019","6","6","9668","9678","Network congestion will result in significant performance degradation or even failures of many bandwidth-hungry Internet of Things (IoT) applications. Accurate and efficient congested link identification has become a foundational issue to IoT applications like self-driving cars, digital health, smart city, and so on. However, directly monitoring the massive number of interior links often introduces high operation cost or even is infeasible in practice, giving rise to indirect monitoring techniques like network Boolean tomography. Nevertheless, in many networks, the number of their interior links is larger than their end-to-end paths, making it very challenging for network Boolean tomography to find a determined solution. To resolve this issue, most of current methods try to utilize some prerequisites, such as the link congestion probabilities. While these probabilities might be hard or even unable to be obtained accurately in dynamical networks, limiting the practical deployment. In this paper, we are motivated to design a framework of congested link identification without any prerequisite or assumption. We first novelly model the congested link identification procedures as a Markov decision processes (MDPs), and then employ a reinforcement learning technology, i.e., Q-learning, to solve this MDP. The simulation results show that our proposed scheme can autonomously and efficiently explore the unknown network environment, and is able to achieve better adaptivity and correctness, without any prior knowledge comparing to existing methods.","2327-4662","","10.1109/JIOT.2019.2930459","National Basic Research Program of China (973 Program)(grant numbers:2018YFB1003500); National Natural Science Foundation of China(grant numbers:61701074,61772480,61872310); Japan Society for the Promotion of Science(grant numbers:19K20258); China University of Geosciences, Wuhan(grant numbers:G1323541861); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8769959","Congested link identification;end-to-end;network management;network tomography;reinforcement learning","Tomography;Monitoring;Internet of Things;Reinforcement learning;Loss measurement;Adaptation models;Cameras","Internet of Things;learning (artificial intelligence);Markov processes;probability","bandwidth-hungry Internet of Things;congested link identification;unknown network environment;congested link identification procedures;dynamical networks;link congestion probabilities;end-to-end paths;network Boolean tomography;indirect monitoring techniques;interior links;IoT applications;Internet of Things applications;network congestion;Q-learning based framework","","9","","39","IEEE","23 Jul 2019","","","IEEE","IEEE Journals"
"Visual IoT: Enabling Internet of Things Visualization in Smart Cities","W. Ji; J. Xu; H. Qiao; M. Zhou; B. Liang","Institute of Computing Technology, Peng Cheng Laboratory; Beijing Key Laboratory of Mobile Computing and Pervasive Device, Chinese Academy of Sciences; Beijing Key Laboratory of Mobile Computing and Pervasive Device, Chinese Academy of Sciences; Beijing Key Laboratory of Mobile Computing and Pervasive Device, Chinese Academy of Sciences; Beijing Key Laboratory of Mobile Computing and Pervasive Device, Chinese Academy of Sciences","IEEE Network","27 Mar 2019","2019","33","2","102","110","With advanced IoT, visualization has become an integral part of smart city services in our daily life ranging from building management, property maintenance, autonomous vehicles, healthcare, and shopping to tourism. In visual IoT, visualized sensors like cameras are a key component to smart cities. However, requirements of large bandwidth for visual data and the gap between computation and communication challenge the development of visual IoT. This article presents a systemic analysis for the requirements of visual IoT from the perspective of smart cities. Moreover, this study proposes a novel visual IoT architecture to improve end-to-end performance of next generation smart cities, namely A-VIoT. The proposed system includes six key components: intelligent awareness to sense complex environments, smart video analysis for reducing the amount of visual data, software defined video to generate elastic visual streams, flexible controls to produce optimal adaptation, economic transmission to enhance utilization of resource, and crowd coordination to improve the performance of cooperation. Finally, several open issues are identified to provide directions for further research, particularly in smart city applications.","1558-156X","","10.1109/MNET.2019.1800258","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8675179","","Visualization;Internet of Things;Sensors;Performance evaluation;Smart cities;Streaming media;Computer architecture","Internet of Things;smart cities","smart video analysis;visual data;elastic visual streams;smart city applications;advanced IoT;smart city services;visualized sensors;crowd coordination;economic transmission;software defined video;intelligent awareness;next generation smart cities;visual IoT architecture;Internet of Things visualization","","45","","15","IEEE","27 Mar 2019","","","IEEE","IEEE Magazines"
"RecSys-DAN: Discriminative Adversarial Networks for Cross-Domain Recommender Systems","C. Wang; M. Niepert; H. Li","NEC Laboratories Europe GmbH, Heidelberg, Germany; NEC Laboratories Europe GmbH, Heidelberg, Germany; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China","IEEE Transactions on Neural Networks and Learning Systems","3 Aug 2020","2020","31","8","2731","2740","Data sparsity and data imbalance are practical and challenging issues in cross-domain recommender systems (RSs). This paper addresses those problems by leveraging the concepts which derive from representation learning, adversarial learning, and transfer learning (particularly, domain adaptation). Although various transfer learning methods have shown promising performance in this context, our proposed novel method RecSys-DAN focuses on alleviating the cross-domain and within-domain data sparsity and data imbalance and learns transferable latent representations for users, items, and their interactions. Different from the existing approaches, the proposed method transfers the latent representations from a source domain to a target domain in an adversarial way. The mapping functions in the target domain are learned by playing a min–max game with an adversarial loss, aiming to generate domain indistinguishable representations for a discriminator. Four neural architectural instances of ResSys-DAN are proposed and explored. Empirical results on real-world Amazon data show that, even without using labeled data (i.e., ratings) in the target domain, RecSys-DAN achieves competitive performance as compared to the state-of-the-art supervised methods. More importantly, RecSys-DAN is highly flexible to both unimodal and multimodal scenarios, and thus it is more robust to the cold-start recommendation which is difficult for the previous methods.","2162-2388","","10.1109/TNNLS.2019.2907430","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8698453","Adversarial learning;domain adaptation;imbalanced data;neural networks;recommender systems (RSs)","Generative adversarial networks;Gallium nitride;Recommender systems;Learning systems;Task analysis;Generators;Neural networks","data analysis;learning (artificial intelligence);neural nets;recommender systems","discriminative adversarial networks;cross-domain recommender systems;representation learning;adversarial learning;domain adaptation;transfer learning methods;RecSys-DAN;data sparsity;source domain;adversarial loss;ResSys-DAN;Amazon data;latent representations;min-max game;data imbalance;neural architectural;mapping functions","","31","","52","IEEE","24 Apr 2019","","","IEEE","IEEE Journals"
"Lightweight Pyramid Networks for Image Deraining","X. Fu; B. Liang; Y. Huang; X. Ding; J. Paisley","Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Department of Electrical Engineering, Columbia University, New York, USA","IEEE Transactions on Neural Networks and Learning Systems","2 Jun 2020","2020","31","6","1794","1807","Existing deep convolutional neural networks (CNNs) have found major success in image deraining, but at the expense of an enormous number of parameters. This limits their potential applications, e.g., in mobile devices. In this paper, we propose a lightweight pyramid networt (LPNet) for single-image deraining. Instead of designing a complex network structure, we use domain-specific knowledge to simplify the learning process. In particular, we find that by introducing the mature Gaussian-Laplacian image pyramid decomposition technology to the neural network, the learning problem at each pyramid level is greatly simplified and can be handled by a relatively shallow network with few parameters. We adopt recursive and residual network structures to build the proposed LPNet, which has less than 8K parameters while still achieving the state-of-the-art performance on rain removal. We also discuss the potential value of LPNet for other low- and high-level vision tasks.","2162-2388","","10.1109/TNNLS.2019.2926481","National Natural Science Foundation of China(grant numbers:61571382,81671766,61571005,81671674,61671309,U1605252); Fundamental Research Funds for the Central Universities(grant numbers:20720160075,20720180059); CCF-Tencent open fund; Natural Science Foundation of Fujian Province of China(grant numbers:2017J01126); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8767931","Deep convolutional neural network (CNN);image pyramid;lightweight networks;rain removal;residual learning","Rain;Laplace equations;Feature extraction;Learning systems;Task analysis;Knowledge engineering;Computer vision","adaptive filters;computer vision;convolutional neural nets;Gaussian processes;image enhancement;image representation;image restoration;learning (artificial intelligence);video signal processing","residual network structures;LPNet;lightweight pyramid networks;deep convolutional neural networks;enormous number;mobile devices;lightweight pyramid networt;single-image deraining;complex network structure;domain-specific knowledge;learning process;mature Gaussian-Laplacian image pyramid decomposition technology;neural network;learning problem;pyramid level;relatively shallow network;recursive network structures","","178","","55","IEEE","22 Jul 2019","","","IEEE","IEEE Journals"
"Toward Compact ConvNets via Structure-Sparsity Regularized Filter Pruning","S. Lin; R. Ji; Y. Li; C. Deng; X. Li","Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; School of Electronic Engineering, Xidian University, Xi’an, China; School of Computer Science, Northwestern Polytechnical University, Xi’an, China","IEEE Transactions on Neural Networks and Learning Systems","10 Feb 2020","2020","31","2","574","588","The success of convolutional neural networks (CNNs) in computer vision applications has been accompanied by a significant increase of computation and memory costs, which prohibits their usage on resource-limited environments, such as mobile systems or embedded devices. To this end, the research of CNN compression has recently become emerging. In this paper, we propose a novel filter pruning scheme, termed structured sparsity regularization (SSR), to simultaneously speed up the computation and reduce the memory overhead of CNNs, which can be well supported by various off-the-shelf deep learning libraries. Concretely, the proposed scheme incorporates two different regularizers of structured sparsity into the original objective function of filter pruning, which fully coordinates the global output and local pruning operations to adaptively prune filters. We further propose an alternative updating with Lagrange multipliers (AULM) scheme to efficiently solve its optimization. AULM follows the principle of alternating direction method of multipliers (ADMM) and alternates between promoting the structured sparsity of CNNs and optimizing the recognition loss, which leads to a very efficient solver (2.5× to the most recent work that directly solves the group sparsity-based regularization). Moreover, by imposing the structured sparsity, the online inference is extremely memory-light since the number of filters and the output feature maps are simultaneously reduced. The proposed scheme has been deployed to a variety of state-of-the-art CNN structures, including LeNet, AlexNet, VGGNet, ResNet, and GoogLeNet, over different data sets. Quantitative results demonstrate that the proposed scheme achieves superior performance over the state-of-the-art methods. We further demonstrate the proposed compression scheme for the task of transfer learning, including domain adaptation and object detection, which also show exciting performance gains over the state-of-the-art filter pruning methods.","2162-2388","","10.1109/TNNLS.2019.2906563","National Key R&D Program of China(grant numbers:2017YFC0113000,2016YFB1001503,2018YFB1107400); National Natural Science Foundation of China(grant numbers:U1705262,61772443,61402388,61572410,61871470); Postdoctoral Innovative Talent Support Program(grant numbers:BX201600094); China Postdoctoral Science Foundation(grant numbers:2017M612134); Natural Science Foundation of Fujian Province(grant numbers:2017J01125); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8689357","Convolutional neural networks (CNNs);CNN acceleration;CNN compression;structured sparsity","Image coding;Convolutional neural networks;Libraries;Object detection;Adaptation models;Image reconstruction;Convergence","convolutional neural nets;image filtering;image recognition;learning (artificial intelligence);optimisation","object detection;transfer learning;ADMM;optimization;alternative updating with Lagrange multipliers;AULM;SSR;CNN compression scheme;structure-sparsity regularized filter pruning methods;compact ConvNets;group sparsity-based regularization;Lagrange multipliers scheme;deep learning libraries;memory overhead;computer vision applications;convolutional neural networks","","75","","71","IEEE","12 Apr 2019","","","IEEE","IEEE Journals"
"Adaptive Chunk-Based Dynamic Weighted Majority for Imbalanced Data Streams With Concept Drift","Y. Lu; Y. -M. Cheung; Y. Yan Tang","Fujian Key Laboratory of Sensing and Computing for Smart City, School of Informatics, Xiamen University, Xiamen, China; Department of Computer Science, Hong Kong Baptist University, Hong Kong; Faculty of Science and Technology, UOW College Hong Kong/Community College of City University, Hong Kong","IEEE Transactions on Neural Networks and Learning Systems","3 Aug 2020","2020","31","8","2764","2778","One of the most challenging problems in the field of online learning is concept drift, which deeply influences the classification stability of streaming data. If the data stream is imbalanced, it is even more difficult to detect concept drifts and make an online learner adapt to them. Ensemble algorithms have been found effective for the classification of streaming data with concept drift, whereby an individual classifier is built for each incoming data chunk and its associated weight is adjusted to manage the drift. However, it is difficult to adjust the weights to achieve a balance between the stability and adaptability of the ensemble classifiers. In addition, when the data stream is imbalanced, the use of a size-fixed chunk to build a single classifier can create further problems; the data chunk may contain too few or even no minority class samples (i.e., only majority class samples). A classifier built on such a chunk is unstable in the ensemble. In this article, we propose a chunk-based incremental learning method called adaptive chunk-based dynamic weighted majority (ACDWM) to deal with imbalanced streaming data containing concept drift. ACDWM utilizes an ensemble framework by dynamically weighting the individual classifiers according to their classification performance on the current data chunk. The chunk size is adaptively selected by statistical hypothesis tests to access whether the classifier built on the current data chunk is sufficiently stable. ACDWM has four advantages compared with the existing methods as follows: 1) it can maintain stability when processing nondrifted streams and rapidly adapt to the new concept; 2) it is entirely incremental, i.e., no previous data need to be stored; 3) it stores a limited number of classifiers to ensure high efficiency; and 4) it adaptively selects the chunk size in the concept drift environment. Experiments on both synthetic and real data sets containing concept drift show that ACDWM outperforms both state-of-the-art chunk-based and online methods.","2162-2388","","10.1109/TNNLS.2019.2951814","National Natural Science Foundation of China(grant numbers:61672444,61272366); Hong Kong Baptist University (HKBU), Research Committee, Initiation Grant—Faculty Niche Research Areas (IG-FNRA) 2018/2019(grant numbers:RC-FNRA-IG/18-19/SCI/03); Innovation and Technology Fund of the Innovation and Technology Commission of the Government of the Hong Kong SAR(grant numbers:ITS/339/18); Faculty Research Grant of HKBU(grant numbers:FRG2/17-18/082); Shenzhen Science, Technology and Innovation Committee (SZSTI)(grant numbers:JCYJ20160531194006833); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8924892","Concept drift;ensemble methods;imbalance learning;online learning","Thermal stability;Learning systems;Technological innovation;Detectors;Twitter;Bagging;Predictive models","learning (artificial intelligence);pattern classification;statistical testing","ensemble classifiers;size-fixed chunk;chunk-based incremental learning method;adaptive chunk-based dynamic weighted majority;ACDWM;nondrifted streams;concept drift environment;imbalanced data streams;online learning;classification stability;single classifier;majority class samples;statistical hypothesis tests","","20","","48","IEEE","5 Dec 2019","","","IEEE","IEEE Journals"
"Holistic CNN Compression via Low-Rank Decomposition with Knowledge Transfer","S. Lin; R. Ji; C. Chen; D. Tao; J. Luo","Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China; Youtu Lab, Tencent Corp., Shanghai, China; the Faculty of Engineering and Information Technologies, UBTECH Sydney Artificial Intelligence Centre and the School of Information Technologies, the University of Sydney, Australia; Department of Computer Science, University of Rochester, Rochester, USA","IEEE Transactions on Pattern Analysis and Machine Intelligence","4 Nov 2019","2019","41","12","2889","2905","Convolutional neural networks (CNNs) have achieved remarkable success in various computer vision tasks, which are extremely powerful to deal with massive training data by using tens of millions of parameters. However, CNNs often cost significant memory and computation consumption, which prohibits their usage in resource-limited environments such as mobile or embedded devices. To address the above issues, the existing approaches typically focus on either accelerating the convolutional layers or compressing the fully-connected layers separatedly, without pursuing a joint optimum. In this paper, we overcome such a limitation by introducing a holistic CNN compression framework, termed LRDKT, which works throughout both convolutional and fully-connected layers. First, a low-rank decomposition (LRD) scheme is proposed to remove redundancies across both convolutional kernels and fully-connected matrices, which has a novel closed-form solver to significantly improve the efficiency of the existing iterative optimization solvers. Second, a novel knowledge transfer (KT) based training scheme is introduced. To recover the accumulated accuracy loss and overcome the vanishing gradient, KT explicitly aligns outputs and intermediate responses from a teacher (original) network to its student (compressed) network. We have comprehensively analyzed and evaluated the compression and speedup ratios of the proposed model on MNIST and ILSVRC 2012 benchmarks. In both benchmarks, the proposed scheme has demonstrated superior performance gains over the state-of-the-art methods. We also demonstrate the proposed compression scheme for the task of transfer learning, including domain adaptation and object detection, which show exciting performance gains over the state-of-the-arts. Our source code and compressed models are available at https://github.com/ShaohuiLin/LRDKT.","1939-3539","","10.1109/TPAMI.2018.2873305","National Key R&D Program(grant numbers:No. 2017YFC0113000,No. 2016YFB1001503); National Natural Science Foundation of China(grant numbers:U1705262,61705262,61772443,61572410); Australian Research Council(grant numbers:FL-170100117,DP-180103424); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8478366","Convolutional neural networks;low-rank decomposition;knowledge transfer;CNN compression;CNN acceleration","Knowledge transfer;Image coding;Task analysis;Information exchange;Computational modeling;Convolutional codes","convolutional neural nets;data compression;image coding;image recognition;iterative methods;learning (artificial intelligence);object detection;optimisation","convolutional neural networks;CNN;computer vision;convolutional layers;fully-connected layers;low-rank decomposition scheme;convolutional kernels;knowledge transfer;KT;compression scheme;transfer learning;compressed models;holistic CNN compression;iterative optimization solvers;MNIST;ILSVRC 2012;LRDKT","","77","","62","IEEE","30 Sep 2018","","","IEEE","IEEE Journals"
