"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Heuristic Based Pre-processing Methodology for Short Text Similarity Measures in Microblogs","N. Alnajran; K. Crockett; D. McLean; A. Latham","School of Computing, Mathematics, and Digital Technology, Manchester Metropolitan University Manchester, Manchester, Uk; School of Computing, Mathematics, and Digital Technology, Manchester Metropolitan University Manchester, Manchester, Uk; School of Computing, Mathematics, and Digital Technology, Manchester Metropolitan University Manchester, Manchester, Uk; School of Computing, Mathematics, and Digital Technology, Manchester Metropolitan University Manchester, Manchester, Uk","2018 IEEE 20th International Conference on High Performance Computing and Communications; IEEE 16th International Conference on Smart City; IEEE 4th International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","24 Jan 2019","2018","","","1627","1633","Short text similarity measures have lots of applications in online social networks (OSN), as they are being integrated in machine learning algorithms. However, the data quality is a major challenge in most OSNs, particularly Twitter. The sparse, ambiguous, informal, and unstructured nature of the medium impose difficulties to capture the underlying semantics of the text. Therefore, text pre-processing is a crucial phase in similarity identification applications, such as clustering and classification. This is because selecting the appropriate data processing methods contributes to the increase in correlations of the similarity measure. This research proposes a novel heuristic-driven pre-processing methodology for enhancing the performance of similarity measures in the context of Twitter tweets. The components of the proposed pre-processing methodology are discussed and evaluated on an annotated dataset that was published as part of SemEval-2014 shared task. An experimental analysis was conducted using the cosine angle as a similarity measure to assess the effect of our method against a baseline (C-Method). Experimental results indicate that our approach outperforms the baseline in terms of correlations and error rates.","","978-1-5386-6614-2","10.1109/HPCC/SmartCity/DSS.2018.00265","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8623003","Twitter;Short Text Similarity;Text Mining;Natural Language Processing","Twitter;Tagging;Semantics;Task analysis;Feature extraction;Sentiment analysis;Text mining","learning (artificial intelligence);natural language processing;social networking (online);text analysis","unstructured nature;similarity identification applications;similarity measure;short text similarity measures;online social networks;OSN;machine learning algorithms;text preprocessing;heuristic-driven preprocessing methodology;heuristic based preprocessing methodology;experimental analysis;microblogs;Twitter tweets","","2","1","23","IEEE","24 Jan 2019","","","IEEE","IEEE Conferences"
"CarPredictor: Forecasting the Number of Free Floating Car Sharing Vehicles within Restricted Urban Areas","L. Cagliero; S. Chiusano; E. Daraio; P. Garza","Department of Control and Computer Engineering, Politecnico di Torino, Torino, Italy; Department of Control and Computer Engineering, Politecnico di Torino, Torino, Italy; Department of Control and Computer Engineering, Politecnico di Torino, Torino, Italy; Department of Control and Computer Engineering, Politecnico di Torino, Torino, Italy","2019 IEEE International Congress on Big Data (BigDataCongress)","29 Aug 2019","2019","","","72","76","Free floating car sharing is a popular rental model for cars in shared use. In urban environments, it has become particularly attractive for users who make short trips or who make occasional use of the car. Since cars are not uniformly distributed across city areas, monitoring the number of cars available within restricted urban areas is crucial for both shaping service provision and improving the user experience. To address these issues, the application of machine learning techniques to analyze car mobility data has become more and more appealing. This paper focuses on forecasting the number of cars available in a restricted urban area in the short term (e.g., in the next 2 hours). It applies regression techniques to train multivariate models from heterogeneous data including the occupancy levels of the target and neighbor areas, weather and temporal information (e.g., season, holidays, daily time slots). To contextualize occupancy level predictions according to the target time and location, we generate models tailored to specific profiles of areas according to the prevalent category of Points-of-Interest in the area. Furthermore, to avoid bias due to presence of uncorrelated features we perform feature selection prior to regression model learning. As a case study, the prediction system is applied to data acquired from a real car sharing system. The results show promising system performance and leave room for insightful extensions.","2642-7273","978-1-7281-2772-9","10.1109/BigDataCongress.2019.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8818211","urban systems;regression models;smart city applications;urban mobility","","automobiles;data analysis;learning (artificial intelligence);regression analysis;rental;smart cities;traffic engineering computing;user experience","car sharing system;free floating car sharing vehicles;restricted urban area;urban environments;CarPredictor;user experience;machine learning;car mobility data analysis;rental model;regression model learning","","2","","10","IEEE","29 Aug 2019","","","IEEE","IEEE Conferences"
"Performance Study of Spark on YARN Cluster Using HiBench","H. Ahn; H. Kim; W. You","KSB Convergence Research Dept., Daejeon, Republic af Korea; KSB Convergence Research Dept., Daejeon, Republic af Korea; KSB Convergence Research Dept., Daejeon, Republic af Korea","2018 IEEE International Conference on Consumer Electronics - Asia (ICCE-Asia)","29 Nov 2018","2018","","","206","212","Recently, various kinds of Internet-of-Things (IoT) solutions and services are provided such as smart industry, smart city, smart factory, smart agriculture and etc. Those solutions and services generate large amount of data from various devices which are connected through networks while they communicate with each other. However, it is a difficult problem to process the fast and massively produced data efficiently. To solve the problems in the framework level, there are many open-source big data processing and analysis frameworks. To process large-scale data in a fast manner, those frameworks use a cluster consisting of multiple computing machines. However, to set the framework running on large-scale cluster properly is not simple and it is difficult to verify its performance in the distributed environment. In this paper, we evaluate the performance of Apache Spark which is one of the most popular big data processing and analysis frameworks. Especially, we conduct experiments by using a representative benchmark tool, called HiBench, and large-scale data in the cluster environment. From the experimental results, we can conclude that Spark is highly scalable for distributed machine learning as well as big data processing.","","978-1-5386-5807-9","10.1109/ICCE-ASIA.2018.8552137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8552137","IoT;Distributed Machine Learning;Big Data;Spark;YARN;Parallel computing;Benchmark","Smart cities;Scalability;Big Data;Benchmark testing;Tools;Throughput;Real-time systems","Big Data;data handling;Internet;learning (artificial intelligence)","open-source Big Data processing;HiBench;Big Data processing;distributed machine learning;Apache Spark;distributed environment;multiple computing machines;massively produced data;IoT;YARN cluster","","","","10","IEEE","29 Nov 2018","","","IEEE","IEEE Conferences"
"Power Load Prediction Based On An Improved Clock-Work RNN","F. Huang; S. Zhuang; Z. Yu","College of Mathematics and Computer Science, Fuzhou University, Fuzhou, China; College of Mathematics and Computer Science, Fuzhou University, Fuzhou, China; College of Mathematics and Computer Science, Fuzhou University, Fuzhou, China","2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","9 Apr 2020","2019","","","596","601","Through accurate power load prediction, the smart grid can provide more efficient, reliable and environmentally friendly power services than the traditional power grid. In recent years, Recurrent Neural Networks (RNNs) have received more and more attention in power load prediction because traditional machine learning models cannot capture the time dependencies that often exist in power load data. However, due to the self-connection of the hidden layer, the vanishing gradient problem is very easy to occur with the increasing depth of the simple RNN, which leads to the decline of the prediction accuracy. In order to solve this problem, this paper adopts the recently developed RNN architecture called Clock-Work RNN (CW-RNN) on the task of one day ahead prediction. The research focuses on the construction strategy of recurrent connection matrix related to the hidden layer in CW-RNN. An improved CW-RNN named CW-RNN-SCR adopts the strategy of connecting adjacent modules into a simply closed ring, which not only improves the prediction accuracy but also reduces the number of parameters required for training. Experimental results show that the improved CW-RNN can achieve better performance than the traditional RNN architectures.","","978-1-7281-4034-6","10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00140","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060388","power load prediction, CW-RNN, SRNN, LSTM, GRU","Logic gates;Computer architecture;Neurons;Time series analysis;Microprocessors;Recurrent neural networks;Load modeling","learning (artificial intelligence);load forecasting;power engineering computing;recurrent neural nets;smart power grids","construction strategy;improved clock-work RNN architecture;vanishing gradient problem;self-connection;environmentally friendly power services;CW-RNN-SCR;recurrent connection matrix;day ahead prediction;prediction accuracy;power load data;machine learning models;recurrent neural networks;power grid;smart grid;power load prediction","","1","","16","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"Cognitive Sensing in Smart Cities Using Optical Sensors","B. S. Leelar; E. S. Shivaleela; T. Srinivas","Department of ECE, Indian Institute of Science, Bangalore; Department of ECE, Indian Institute of Science, Bangalore; Department of ECE, Indian Institute of Science, Bangalore","2015 International Conference on Advanced Computing and Communications (ADCOM)","4 Aug 2016","2015","","","13","15","The concept of Smart Cities becomes paramount importance both to Government and Private Sectors. The increasing pressure of urbanization creates tremendous pressure to civic infrastructures like drainage, water system, electrical networks (Smart Grid), transportation etc [1] -- [3]. The use of Big Data Analytics is becoming a necessary tool to design and monitor Smart Cities. With the cost of sensors decreasing everyday, the flood of data is ubiquitous. We have designed a neural network based on cognitive algorithm for monitoring Smart Cities. Our algorithm is developed on the highly scalable distributed machine learning GraphLab Framework, embeds the deep learning features in the GraphLab Architecture to gain insight of the unstructured data through hierarchical abstraction. This is a scalable software architecture using Apache STORM. An Update Function (UF) is defined, which updates the scope of the data in the GraphLab. The Graph Rules, used by Graph Transformation, are defined to construct hidden layers in GraphLab to get more control over information flow. The ""Update Function"" and Graph Transformation trigger each other, which forms Hybrid GraphLab. The Hybrid GraphLab allows more flexible, fault tolerant, computational capabilities and possibilities to add more hidden multi-layers in tune with deep learning. Our algorithm can be extended to other applications like old age homes, hospitals etc for improved monitoring and management, with various sensors such as Gas Sensors, Light Sensors, Directionable Sensor Probes and Noise Sensors.","","978-1-4673-9777-3","10.1109/ADCOM.2015.9","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7529815","Smart City;Sensor Networks;GraphLab;Deep Learning;Cognitive Sensing;Neural Network;Apache STORM","Smart cities;Intelligent sensors;Gas detectors;Storms;Monitoring","Big Data;graph grammars;graph theory;learning (artificial intelligence);neural nets;optical sensors;smart cities;software architecture","cognitive sensing;smart cities;optical sensors;Big Data analytics;neural network;cognitive algorithm;distributed machine learning;GraphLab framework;GraphLab architecture;Apache STORM;update function;graph transformation trigger;hybrid GraphLab;scalable software architecture","","","","16","IEEE","4 Aug 2016","","","IEEE","IEEE Conferences"
"Benchmarking renderscript: potential for energy efficient multi-core mobile devices","Q. Ju; S. -T. Chen; Y. Zhang","Georgia Institute of Technology Atlanta, Georgia; Georgia Institute of Technology Atlanta, Georgia; Georgia Institute of Technology Atlanta, Georgia","2015 12th Annual IEEE International Conference on Sensing, Communication, and Networking - Workshops (SECON Workshops)","16 Nov 2015","2015","","","1","6","Multi-core System On Chips (SoCs) are playing a predominating role in smart phones and tablets. Unlike traditional multi-core desktops, mobile devices are restricted by the limited energy the batteries can buffer. It remains unclear whether it is energy efficient to adopt heterogeneous computing in multi-core mobile devices. In this paper, we evaluate mobile heterogeneous computing by benchmarking RenderScript, a high performance computing framework in Android system, using 6 selected benchmarks in the area of linear algebra, machine learning and image processing. For each benchmark, both the original version and the RenderScript heterogeneous version are implemented for the performance comparison. We make a thorough study of the performance in terms of computation speedup and power consumption on two smart phone platforms. Our results demonstrate that, compared with original implementation, the increase of computation speed ranges from 2 to 18 by using RenderScript while the power consumption overhead is capped by 75%. By adopting heterogeneous computing, the total energy required for executing the applications can be significantly reduced. Based on the benchmarking results, the potential for improving energy efficiency of multi-core mobile devices is discussed.","","978-1-4673-7392-0","10.1109/SECONW.2015.7328142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7328142","smart city;mobile heterogeneous computing;RenderScript;energy efficiency","Benchmark testing;Mobile communication;Power demand;Smart phones;Image edge detection","Android (operating system);image processing;learning (artificial intelligence);linear algebra;mobile computing;multiprocessing systems;smart phones;system-on-chip;telecommunication power management","energy efficient multicore mobile devices;multicore system on chips;SoC;smart phones;tablets;multicore desktops;mobile heterogeneous computing;Android system;linear algebra;machine learning;image processing;RenderScript heterogeneous version","","","","21","IEEE","16 Nov 2015","","","IEEE","IEEE Conferences"
"Adaptive Optimization of Sparse Matrix-Vector Multiplication on Emerging Many-Core Architectures","S. Chen; J. Fang; D. Chen; C. Xu; Z. Wang","College of Computer, National University of Defense Technology, China; College of Computer, National University of Defense Technology, China; College of Computer, National University of Defense Technology, China; College of Computer, National University of Defense Technology, China; MetaLab, Lancaster University, United Kingdom","2018 IEEE 20th International Conference on High Performance Computing and Communications; IEEE 16th International Conference on Smart City; IEEE 4th International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","24 Jan 2019","2018","","","649","658","Sparse matrix vector multiplication (SpMV) is one of the most common operations in scientific and high-performance applications, and is often responsible for the application performance bottleneck. While the sparse matrix representation has a significant impact on the resulting application performance, choosing the right representation typically relies on expert knowledge and trial and error. This paper provides the first comprehensive study on the impact of sparse matrix representations on two emerging many-core architectures: the Intel's Knights Landing (KNL) XeonPhi and the ARM-based FT-2000Plus (FTP). Our large-scale experiments involved over 9,500 distinct profiling runs performed on 956 sparse datasets and five mainstream SpMV representations. We show that the best sparse matrix representation depends on the underlying architecture and the program input. To help developers to choose the optimal matrix representation, we employ machine learning to develop a predictive model. Our model is first trained offline using a set of training examples. The learned model can be used to predict the best matrix representation for any unseen input for a given architecture. We show that our model delivers on average 95% and 91% of the best available performance on KNL and FTP respectively, and it achieves this with no runtime profiling overhead.","","978-1-5386-6614-2","10.1109/HPCC/SmartCity/DSS.2018.00116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8622854","Sparse matrix vector multiplication, Performance optimization, Many-Cores, Performance analysis","Sparse matrices;Random access memory;Two dimensional displays;Predictive models;Arrays","learning (artificial intelligence);mathematics computing;matrix multiplication;sparse matrices;storage management;vectors","sparse matrix-vector multiplication;sparse matrix vector multiplication;high-performance applications;application performance bottleneck;sparse matrix representation;mainstream SpMV representations;optimal matrix representation;many-core architectures;sparse datasets;ARM-based FT-2000Plus","","16","","52","IEEE","24 Jan 2019","","","IEEE","IEEE Conferences"
"Towards Secure and Smart Healthcare in Smart Cities Using Blockchain","J. Qiu; X. Liang; S. Shetty; D. Bowden","Old Dominion University, Norfolk, USA; Old Dominion University, Norfolk, USA; Old Dominion University, Norfolk, USA; Sentara Healthcare, Norfolk, VA","2018 IEEE International Smart Cities Conference (ISC2)","4 Mar 2019","2018","","","1","4","The integration of healthcare and smart cities has led to the utilization of information and technology into health and medical practices around the world. The integration has improved the life and health quality of the residents in the smart cities. However, the integration has also exposed healthcare industry to security challenges, which include patients’ health information privacy and security of mobile health users in the vicinity. However, the use of Blockchain is a promising technology, which will enable the healthcare to counter the security challenges in the smart cities. Blockchain technology has facilitated for safe and secure storage of the patient’s information in the health care system.","","978-1-5386-5959-5","10.1109/ISC2.2018.8656914","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8656914","mobile healthcare;smart city;Blockchain;security;privacy","Medical services;Blockchain;Security;Smart cities;Data privacy;Privacy;Machine learning","cryptocurrencies;data privacy;distributed databases;health care;medical information systems;smart cities","smart cities;healthcare industry;mobile health users;secure healthcare;smart healthcare;medical practices;blockchain technology;patients health information","","34","","17","IEEE","4 Mar 2019","","","IEEE","IEEE Conferences"
"A Review of IoT Application in a Smart Traffic Management System","M. K. M. Rabby; M. M. Islam; S. M. Imon","Department of Electrical and Computer Engineering, North Carolina A&T State University, USA; Department of Electrical and Computer Engineering, North Carolina A&T State University, USA; SAM3 Engineering Solution, Dhaka, Bangladesh","2019 5th International Conference on Advances in Electrical Engineering (ICAEE)","30 Jan 2020","2019","","","280","285","This paper explores the advancement of smart traffic management system using the Internet of Things (IoT). It works as middleware on the foundation of the IoT and augments the idea of the smart city through the traffic light control, smart parking, smart emergent assistance, anti-theft security system, and others. IoT provides an effective way of interactions among the web devices with the traffic embedded sensors, services, actuators, and other interconnected networks. Hence, the application of IoT in the smart traffic management system is not only limited to the reduction of the traffic congestion, air quality improvement, and traffic flow optimization but also extended to the continuous monitoring and ensuring the security and safety for the elderly people. Acquiring multiple sources of traffic information for data analysis, IoT monitors the traffic flow, controls the traffic operation and stores the correct decision for the future information presentation. Having a combination of advanced machine learning approach and data-driven technique, there are implementation limitations of this technology. However, this survey provides a good insight into the application of IoT in the smart traffic management system based on the existing research perspective.","2378-2692","978-1-7281-4934-9","10.1109/ICAEE48663.2019.8975582","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8975582","Internet of Things (IoT);Artificial Intelligent (AI);Global Positioning System (GPS);City’;s Transportation System (CTA);Geographic Information System (GIS);Intelligent Transportation System (ITS)","","data analysis;geriatrics;intelligent sensors;Internet;Internet of Things;learning (artificial intelligence);middleware;road traffic","smart traffic management system;IoT application;traffic light control;traffic embedded sensors;traffic flow optimization;Internet of Things;smart parking;smart emergent assistance;anti-theft security system;Web devices;machine learning approach;data-driven technique","","19","","21","IEEE","30 Jan 2020","","","IEEE","IEEE Conferences"
"Impact Analysis of Erroneous Data on IoT Reliability","S. Moore; C. D. Nugent; I. Cleland; S. Zhang","School of Computing, Ulster University, Jordanstown, UK; School of Computing, Ulster University, Jordanstown, Northern Ireland; School of Computing, Ulster University, Jordanstown, Northern Ireland; School of Computing, Ulster University, Jordanstown, Northern Ireland","2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","9 Apr 2020","2019","","","1908","1915","The ability to sense the environment is the cornerstone of the Internet of Things (IoT), which is a rapidly expanding paradigm that is altering the way we interact with machines. IoT enables a range of new services to enhance the lives of endusers. One of these services concerns activity recognition within Ambient Assisted Living which can be used to help people live independently at home for longer. Many of these applications can, however, be prone to failure and vulnerable to attack. Extensive research is therefore required to build towards a secure and sustainable IoT. This work examines activity recognition in a smart home environment using three different classifiers on a well-known activity recognition dataset. Fail-dirty and device shut-down data is introduced in the dataset to examine the impact that this erroneous data has on the application. This study found that it was possible to rank the importance of sensors with regards to their influence on classification by observing how these failures impacted the classifiers when compared to the fmeasure produced from the classification of the clean data. This work also found that while representing data in a binary format obtains higher accuracy, it makes the classifier considerably more vulnerable to dirty data. Lastly, this study found that decision tree classifiers have an inherent vulnerability when it comes to handling dirty data, resulting in a 24% reduction in performance versus the clean data, due to the structuring and placement of leaf nodes in the tree.","","978-1-7281-4034-6","10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00335","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060225","iot;activity recognition;internet;things;smart home;reliability;classification;machine learning;fail-dirty","Activity recognition;Reliability;Intelligent sensors;Batteries;Silicon;Internet of Things","assisted living;computer network reliability;computer network security;decision trees;failure analysis;Internet of Things;pattern classification;sensors","device failure;data representation;device shut-down data;attack vulnerability;Internet of Things;erroneous data impact analysis;IoT reliability;impact analysis;decision tree classifiers;dirty data;clean data;fail-dirty device;activity recognition dataset;smart home environment;sustainable IoT;secure IoT;ambient assisted living","","1","","19","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"Adaptive edge analytics for creating memorable customer experience and venue brand engagement, a scented case for Smart Cities","A. Ilapakurti; J. S. Vuppalapati; S. Kedari; S. Kedari; R. Vuppalapati; C. Vuppalapati","Hanumayamma Innovations and Technologies Inc., Fremont, CA; Hanumayamma Innovations and Technologies Inc., Fremont, CA; Hanumayamma Innovations and Technologies Inc., Fremont, CA; Hanumayamma Innovations and Technologies Inc., Fremont, CA; Hanumayamma Innovations and Technologies Inc., Fremont, CA; Computer Engineering Department, San Jose State University, San Jose, United States","2017 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computed, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","28 Jun 2018","2017","","","1","8","In today's competitive business environment creating memorable experiences and emotional connections1 with consumers is critical to win consumer spending and long term brand loyalty [1]. Brands want their customers to be in pleasing subliminal scented2 environments because, as research has shown, even a few micro-particles of scent can do a lot of marketing's heavy lifting, from improving consumer perceptions of quality to increasing the number of store visits. Hence, customer venues such as hotels, retail showrooms, casinos, hospitable and other captive audience places employ HVAC (Heating, ventilation and air conditioning) based scent diffusion system that delivers a seamless olfactory [2] experience to connect with consumers on a deeper emotional level, resulting in a more memorable experience. Current state of the art of HVAC dispenser systems, however, uses power hungry deployments [3] to monitor and dispense periodically, without accounting venue-patron occupancy ratios and sudden changes in foot traffic numbers. Thus, resulting sub-optimal user experience that might lead to a poor brand engagement and could incur higher operational costs [5] and thus reduce over all return on the investment (ROI). In this research paper, we propose an innovative approach to implement intelligent HVAC dispensing that improve venue experience and operational efficiencies through the application of Big Data Technologies, Edge processing and IoT Sensing. Our system combines a lightweight edge anomaly detection algorithm based on Kalman filter and venue ambient condition to foot traffic graph matrix. The amalgamation of anomaly detection using Kalman filter to the venue ambiance with the application of machine learning creates an adaptive edge and that is our formula to the innovation that we propose and present a prototyping solution design as well as its application and certain experimental results.","","978-1-5386-0435-9","10.1109/UIC-ATC.2017.8397583","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8397583","Adaptive Edge;Internet of things;Machine Learning;Scent Marketing;HVAC;Venue Analytics;Complex Event Processing;Decision Tree;Regression Analysis;Free RTOS;Term Frequency and Inverse Document Frequency","Decision trees;Kalman filters;Covariance matrices;Wireless fidelity;DC motors;Noise measurement;Image edge detection","Big Data;consumer behaviour;customer satisfaction;HVAC;investment;learning (artificial intelligence);smart cities","suboptimal user experience;heating-ventilation-and-air conditioning based scent diffusion system;edge processing;brand engagement;brand loyalty;smart cities;venue ambient condition;lightweight edge anomaly detection algorithm;venue experience;intelligent HVAC dispensing;foot traffic numbers;HVAC dispenser systems;air conditioning;hospitable audience places;customer venues;emotional connections;venue brand engagement;adaptive edge analytics","","5","","17","IEEE","28 Jun 2018","","","IEEE","IEEE Conferences"
"Deep Learning Model for Human Activity Recognition and Prediction in Smart Homes","C. Wang; Z. Peng","School of Digital Arts and Design, Dalian Neusoft University of Information, Dalian, China; School of Digital Arts and Design, Dalian Neusoft University of Information, Dalian, China","2020 International Conference on Intelligent Transportation, Big Data & Smart City (ICITBS)","8 Jun 2020","2020","","","741","744","To solve the limitation problem of traditional human activity recognition (HAR) tasks which use features extracted manually and some shallow machine learning models, a novel multi-task layer neural network (LSTM) model is proposed based on the ability of deep neural network to automatically extract features in a smart home, combined with the recent successful recurrent neural network and convolution neural network. Prediction techniques based on LSTM neural networks in smart home environments have been used to predicting the next activity as well as on the task of predicting the timestamp of the next event as well. The performance of the model is evaluated on the real dataset. Experimental results show that the LSTM neural networks outperform the other approaches for the prediction of the direct next event, meanwhile, the application of multi-task learning by jointly predicting the next activity and the timestamp of the next event outperforms separate LSTM models for both tasks separately.","","978-1-7281-6698-8","10.1109/ICITBS49701.2020.00163","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9109914","Neural networks;Human activity recognition;Deep neural network;Long-term memory model","Deep learning;Recurrent neural networks;Smart cities;Convolution;Smart homes;Predictive models;Activity recognition","convolutional neural nets;feature extraction;home automation;home computing;learning (artificial intelligence);recurrent neural nets","deep learning model;human activity recognition tasks;deep neural network;recurrent neural network;convolution neural network;prediction techniques;LSTM neural networks;smart home environments;multitask layer neural network model;features extraction","","3","","22","IEEE","8 Jun 2020","","","IEEE","IEEE Conferences"
"Decision Tree Model of Smoking Behaviour","M. Abo-Tabik; N. Costen; J. Darby; Y. Benn","Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Department of Psychology, Manchester Metropolitan University, Manchester, United Kingdom","2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","9 Apr 2020","2019","","","1746","1753","Smoking is considered the cause of many health problems. While most smokers wish to quit smoking, many relapse. In order to support an efficient and timely delivery of intervention for those wishing to quit smoking, it is important to be able to model the smoker's behaviour. This research describes the creation of a combined Control Theory and Decision Tree Model that can learn the smoker's daily routine and predict smoking events. The model structure combines a Control Theory model of smoking with a Bagged Decision Tree classifier to adapt to individual differences between smokers, and predict smoking actions based on internal stressors (nicotine level, withdrawal, and time since the last dose) and external stressors (e.g. location, environment, etc.). The designed model has 91.075% overall accuracy of classification rate and the error rate of forecasting the nicotine effect using the designed model is also low (MSE=0.048771, RMSE=0.216324, and NRMSE=0.153946) for regular days and (MSE=0.048804, RMSE=0.216637, and NRMSE=0.195929).","","978-1-7281-4034-6","10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060291","smoker's behaviour;addictive behaviour;machine learning;Decision Tree;Bagged Decision Tree;Control theory","Mathematical model;Decision trees;Control theory;Hidden Markov models;Adaptation models;Predictive models;Data models","Android (operating system);behavioural sciences computing;decision trees;health care;mobile computing;sensor fusion;signal classification","smoker;control theory model;bagged decision tree classifier;smoking behaviour;health problems;internal stressors;external stressors;mobile application;signal collection;mobile sensors;Android mobile users","","","","23","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"ICT Enabling Technologies for Smart Cities","D. Van Dinh; B. -N. Yoon; H. N. Le; U. Q. Nguyen; K. D. Phan; L. D. Pham","Information Technology Institute, Vietnam National University (VNU-ITI), Vietnam; Global IT Research Institute (GIRI), south Korea; VKX Ltd. (Viet Nam Korea Exchange Joint Venture Company), Vietnam; PTIT (Posts and Telecommunications Institute of Technology), Vietnam; Information Technology Institute, Vietnam National University (VNU-ITI), Vietnam; Information Technology Institute, Vietnam National University (VNU-ITI), Vietnam","2020 22nd International Conference on Advanced Communication Technology (ICACT)","9 Apr 2020","2020","","","1180","1192","A smart city adjusts its social, business, and natural needs, improving the assets it has accessible. Information and Communications Technology (ICT) for shrewd urban areas is to give city answers for encourage an improvement and manageability of a city for the advantage of its population, its economy, and the greater ecosystem in the city. It is to gauge a keen city as far as the enhancements in personal satisfaction and monetary prosperity that are accomplished through applying ICT innovations to design, outline, fabricate, and work the city foundation. In smart city applications, the initial phase in the information's voyage through the application is its gathering by the diverse advancements conveyed all through the city. This paper surveys data acquisition technologies such as Sensor Networks, MANETs, Unmanned Aerial Vehicles (UAVs), Vehicular Ad hoc Networks (VANETs), Internet of Things (IoT), Software-Defined Networking(SDN), Network Functions Virtualization (NFV), 5G. Next, it demonstrates information processing technologies, for example, Cloud Platform, IoT Platform, Big Data Platform, Machine Learning, Deep Learning, and IoT Analytics. Encouraging data spread between various nodes is vital to savvy city acknowledgment. Last, because of the presence of various types of end users (e.g., residents, organizations, government offices, and so forth.) requiring distinctive levels of nature of management, the paper exhibits a proposed testbed solution and recent associated experiments.","1738-9445","979-11-88428-04-5","10.23919/ICACT48636.2020.9061541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9061541","IoT;SDN;NFV;5G;Cloud Platform;IoT Platform;Big Data Platform;IoT Analytics","Wireless sensor networks;Smart cities;Ad hoc networks;Unmanned aerial vehicles;Mobile computing;5G mobile communication","5G mobile communication;autonomous aerial vehicles;Big Data;cloud computing;data acquisition;Internet of Things;learning (artificial intelligence);mobile ad hoc networks;mobile radio;smart cities;software defined networking;vehicular ad hoc networks;virtualisation","deep learning;IoT analytics;machine learning;Big Data platform;cloud platform;5G;network functions virtualization;SDN;software-defined networking;IoT;Internet of Things;VANET;UAV;unmanned aerial vehicles;MANET;sensor networks;information and communications technology;data acquisition technology;smart city applications;city foundation;ICT innovations;shrewd urban areas;ICT enabling technologies;savvy city acknowledgment;information processing technologies;vehicular ad hoc networks","","5","","27","","9 Apr 2020","","","IEEE","IEEE Conferences"
