Title,Year,DOI,Link,Abstract,Author Keywords
"Adaptive and context-aware service composition for IoT-based smart cities",2017,"10.1016/j.future.2016.12.038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010972095&doi=10.1016%2fj.future.2016.12.038&partnerID=40&md5=0e0d6abcff8d479392f6ee8edbb16704","Smart Cities are advancing towards an instrumented, integrated, and intelligent living space, where Internet of Things (IoT), mobile technologies and next generation networks are expected to play a key role. In smart cities, numerous IoT-based services are likely to be available and a key challenge is to allow mobile users perform their daily tasks dynamically, by integrating the services available in their vicinity. Semantic Service Oriented Architectures (SSOA) abstract the environment's services and their functionalities as Semantic Web Services (SWS). However, existing service composition approaches based on SSOA do not support dynamic reasoning on user tasks and service behaviours to deal with the heterogeneity of IoT domains. In this paper, we present an adaptive service composition framework that supports such dynamic reasoning. The framework is based on wEASEL, an abstract service model representing services and user tasks in terms of their signature, specification (i.e., context-aware pre-conditions, post-conditions and effects) and conversation (i.e., behaviour with related data-flow and context-flow constraints). To evaluate our composition framework, we develop a novel OWLS-TC4-based testbed by combining simple and composite services. The evaluation shows that our wEASEL-based system performs more accurate composition and allows end-users to discover and investigate more composition opportunities than other approaches. © 2017 Elsevier B.V.","Internet of Things; Real-time and semantic web services; Service modeling; Smart cities; Smart environments; Smart services; System design"
"An extension of the misci middleware for smart cities based on fog computing",2017,"10.4018/JITR.2017100102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028590307&doi=10.4018%2fJITR.2017100102&partnerID=40&md5=db288c370868c69768b1d44aefd3a077","In a Smart City is required computational platforms, which allow environments with multiple interconnected and embedded systems, where the technology is integrated with the people, and can respond to unpredictable situations. One of the biggest challenges in developing Smart City is how to describe and dispose of enormous and multiple sources of information, and how to share and merge it into a single infrastructure. In previous works, we have proposed an Autonomic Reflective Middleware with emerging and ubiquitous capabilities, which is based on intelligent agents that can be adapted to the existing dynamism in a city for, ubiquitously, respond to the requirements of citizens, using emerging ontologies that allow the adaptation to the context. In this work, we extend this middleware using the fog computing paradigm, to solve this problem. The fog extends the cloud to be closer to the things that produce and act on the smart city. In this paper, we present the extension to the middleware, and examples of utilization in different situations in a smart city. © 2017 IGI Global. Copying or distributing in print or electronic forms without written permission of IGI Global is prohibited.","Autonomic Reflective Middleware; Cloud Computing; Context Awareness; Fog Computing; Ontological Emergence; Smart City"
"Adaptive device-to-device communication using Wi-Fi Direct in smart cities",2017,"10.1007/s11276-016-1278-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965080958&doi=10.1007%2fs11276-016-1278-z&partnerID=40&md5=4ea4de3130e37eda1b8a508ab4faedca","Wi-Fi Direct has become vastly popular in the last few years. Due to its fast network setup and the provision of high transmission rates, it is expected to be the piggyback technology for high speed device-to-device communications in smart cities. The increasing demand on Wi-Fi Direct networks and its co-location in the same band with other Wi-Fi ad-hoc and infrastructure networks have entailed the need for developing new adaptive techniques to utilize the wireless spectrum efficiently. In this paper, we introduce, analyze and implement a self-organizing algorithm designed specifically for pop-up Wi-Fi Direct networks. The algorithm dynamically changes the operating channels of pop-up Wi-Fi Direct networks according to their performance in a non-cooperative manner. It utilizes the spectrum efficiently, reduces congestion and enhances performance. Moreover, the modified Wi-Fi Direct network running the proposed algorithm is interoperable with all other Wi-Fi network modes and setups and does not affect their functionalities. On the contrary, it enhances their performance implicitly. We implement the algorithm using the driver of RTL8188CUS chipset in a Linux environment and conduct experiments to evaluate its performance. The obtained results illustrate the benefits of using the proposed algorithm. © 2016, Springer Science+Business Media New York.","Device-to-device; IEEE802.11; Smart cities; Wi-Fi Direct"
"On Using the Intelligent Edge for IoT Analytics",2017,"10.1109/MIS.2017.3711653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032623519&doi=10.1109%2fMIS.2017.3711653&partnerID=40&md5=979a40815898855de035d1860117b53a","This article presents a flexible architecture for Internet of Things (IoT) data analytics using the concept of fog computing. The authors identify different actors and their roles in order to design adaptive IoT data analytics solutions. The presented approach can be used to effectively design robust IoT applications that require a tradeoff between cloud- and edge-based computing depending on dynamic application requirements. The potential use cases of this technology can be found in scenarios such as smart cities, security surveillance, and smart manufacturing, where the quality of user experience is important. © 2001-2011 IEEE.","architecture; artificial intelligence; edge computing; fog computing; intelligent systems; Internet of Things; programming framework"
"Social-oriented adaptive transmission in opportunistic internet of smartphones",2017,"10.1109/TII.2016.2635081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014891506&doi=10.1109%2fTII.2016.2635081&partnerID=40&md5=f0b64bb2949d9ee253a59f82947986ed","Stable and reliable wireless communication is one of the critical demands for smart cities to connect people and devices. Although intelligent terminals can be leveraged to deliver and exchange data through Internet, poor network coverage and expensive network access challenge the deployment of network infrastructure. In this paper, we propose a social-oriented smartphone-based adaptive transmission mechanism to improve the network connectivity and throughput in Internet of Things (IoTs) for smart cities. First, a social-oriented double-auction-based relay selection scheme is investigated to stimulate the relay smartphones to forward packets for others so that the network connectivity can be strengthened. Furthermore, for the sake of achieving high throughput in smartphone-based IoTs, the relay method selection is determined by integrating various kinds of transmission schemes in an optimal fashion to make full use of wireless spectrum resource. Due to its high computational complexity, a firefly-algorithm-based scheme is investigated, by which the formulated NP-complete problem can be solved effectively. Simulation results demonstrate the superiority of our proposed method. © 2005-2012 IEEE.","Firefly algorithm; Internet of smartphones; relay selection; smart cities; social selfishness"
"Agile Environmental Monitoring Exploits Rapid Prototyping and In Situ Adaptation",2017,"10.1109/MPRV.2017.34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018521825&doi=10.1109%2fMPRV.2017.34&partnerID=40&md5=a0176c8a87611e5e69811b342f5f33bd","Agile environmental monitoring is a novel style of environmental-monitoring development that lets you rapidly develop sensor devices and monitoring systems through trial and error during continuous sensing. The authors developed three environmental-monitoring systems and adapted them in situ based on actual field requirements. This article is part of a special issue on smart cities. © 2017 IEEE.","agile environmental monitoring; data analysis; green computing; hardware; Internet of Things; mobile; pervasive computing; software engineering"
"Efficient Media Streaming with Collaborative Terminals for the Smart City Environment",2017,"10.1109/MCOM.2017.1600225CM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009971537&doi=10.1109%2fMCOM.2017.1600225CM&partnerID=40&md5=ae9afd7f22a791120ac15962734ba658","Among multiple services delivered over future mobile networks, the most demanding (from the required bandwidth point of view) are related to media streaming, which is a key component in smart applications (entertainment, tourism, surveillance, etc.). Such applications have to exploit a considerable amount of data, which is difficult to achieve especially in dense urban environments. In this context, the article presents a new solution for HTTP-compliant adaptive media streaming applicable to future 5G mobile networks, aimed at increasing bandwidth availability through the use of multiple radio access technologies and direct connections between devices if they are in proximity of each other. The proposed solution considers a scenario in which a high-quality media stream is received by multipath transmission through the radio access network. Collaboration of neighboring devices is exploited by using direct device-to-device links. Thus, proxy nodes can be inserted between a given media receiver and an access network. Toward ensuring optimized resource allocation at both levels, base station-to-device and device-to-device, this article introduces the architectural modules required for collaboration streaming inside the radio access network and end user's device, and proposes enhancements in HTTP-compliant adaptive streaming protocols in order to become suitable for a multipath collaborative scenario. © 1979-2012 IEEE.",
"Situation awareness and computational intelligence in opportunistic networks to support the data transmission of urban sensing applications",2016,"10.1016/j.comnet.2016.07.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994314174&doi=10.1016%2fj.comnet.2016.07.014&partnerID=40&md5=f71041c00d27aa2d3055807973d4bba1","Smart cities can be seen as large-scale Cyber-Physical Systems with sensors monitoring cyber and physical indicators and with actuators dynamically changing the complex urban environment in some way. In this context, urban sensing is a new paradigm that exploits human-carried or vehicle-mounted sensors to ubiquitously collect data to provide a holistic view of the city. A challenge in this scenario is the transmission of sensed data in situations where the networking infrastructure is intermittent or unavailable. This paper outlines our research into an engine that uses opportunistic networks to support the data transmission of urban sensing applications. It applies situation awareness and computational intelligence approaches to perform routing, adaptation, and decision-making procedures. We carried out simulations within a simulated environment that showed our engine had 12% less overhead than other compared approaches. © 2016 Elsevier B.V.","Computational intelligence; Opportunistic networks; Situation awareness; Smart cities; Urban sensing"
"On the Effect of Adaptive and Nonadaptive Analysis of Time-Series Sensory Data",2016,"10.1109/JIOT.2016.2553080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010030925&doi=10.1109%2fJIOT.2016.2553080&partnerID=40&md5=4e4dfad13da7b6b4e04e82e6b70b8850","With the growing popularity of information and communications technologies and information sharing and integration, cities are evolving into large interconnected ecosystems by using smart objects and sensors that enable interaction with the physical world. However, it is often difficult to perform real-Time analysis of large amount on heterogeneous data and sensory information that are provided by various resources. This paper describes a framework for real-Time semantic annotation and aggregation of data streams to support dynamic integration into the Web using the advanced message queuing protocol. We provide a comprehensive analysis on the effect of adaptive and nonadaptive window size in segmentation of time series using SensorSAX and symbolic aggregate approximation (SAX) approaches for data streams with different variation and sampling rate in real-Time processing. The framework is evaluated with three parameters, namely window size parameter of the SAX algorithm, sensitivity level, and minimum window size parameters of the SensorSAX algorithm based on the average data aggregation and annotation time, CPU consumption, data size, and data reconstruction rate. Based on a statistical analysis, a detailed comparison between various sensor points is made to investigate the memory and computational cost of the stream-processing framework. Our results suggests that regardless of utilized segmentation approach, due to the fact that each geographically different sensory environment has got a different dynamicity level, it is desirable to find the optimal data aggregation parameters in order to reduce the energy consumption and improve the data aggregation quality. © 2014 IEEE.","Adaptive segmentation; Internet of Things (IoT); smart cities; time series analysis"
"Robust visual tracking using adaptive local appearance model for smart transportation",2016,"10.1007/s11042-016-3285-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957025526&doi=10.1007%2fs11042-016-3285-6&partnerID=40&md5=1423509a139eea68643d95833d7aee3a","Smart transportation plays an important role in building smart cities. We can obtain mass data from multi-source and use it to manage transportation in an intelligent way. Images and videos can be easily obtained from various sensors in modern road system. They offer abundant information about the transportation. Therefore, visual analysis is a key point in smart transportation management. In this paper we propose a robust visual object tracking algorithm using adaptive local appearance model, which can be applied to transportation system. As the main challenge of tracking is to adapt to the target’s appearance change, we build the model with a local patch dictionary which is composed of a static part and an online updated part. The updating scheme is important to determine the quality of tracking results. We propose a coefficient quality based on sparse representation as the sign of updating and introduce incremental learning to compute the new information to update the dictionary. This strategy adapts the templates to appearance change and helps reduce the drifting problem. Experimental results on several challenging benchmark image sequences demonstrate the proposed tracking algorithm achieves favorable performance when the target undergoes large occlusion, illumination change and scale variation. © 2016, Springer Science+Business Media New York.","Appearance model; Car tracking; Dictionary learning; Road system management; Smart transportation; Sparse coefficient quality; Sparse representation; Visual tracking"
"Towards adaptable and tunable cloud-based map-matching strategy for GPS trajectories",2016,"10.1631/FITEE.1600027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006379974&doi=10.1631%2fFITEE.1600027&partnerID=40&md5=035b97479675b117e8c20eaba8acac40","Smart cities have given a significant impetus to manage traffic and use transport networks in an intelligent way. For the above reason, intelligent transportation systems (ITSs) and location-based services (LBSs) have become an interesting research area over the last years. Due to the rapid increase of data volume within the transportation domain, cloud environment is of paramount importance for storing, accessing, handling, and processing such huge amounts of data. A large part of data within the transportation domain is produced in the form of Global Positioning System (GPS) data. Such a kind of data is usually infrequent and noisy and achieving the quality of real-time transport applications based on GPS is a difficult task. The map-matching process, which is responsible for the accurate alignment of observed GPS positions onto a road network, plays a pivotal role in many ITS applications. Regarding accuracy, the performance of a map-matching strategy is based on the shortest path between two consecutive observed GPS positions. On the other extreme, processing shortest path queries (SPQs) incurs high computational cost. Current map-matching techniques are approached with a fixed number of parameters, i.e., the number of candidate points (NCP) and error circle radius (ECR), which may lead to uncertainty when identifying road segments and either low-accurate results or a large number of SPQs. Moreover, due to the sampling error, GPS data with a high-sampling period (i.e., less than 10 s) typically contains extraneous datum, which also incurs an extra number of SPQs. Due to the high computation cost incurred by SPQs, current map-matching strategies are not suitable for real-time processing. In this paper, we propose real-time map-matching (called RT-MM), which is a fully adaptive map-matching strategy based on cloud to address the key challenge of SPQs in a map-matching process for real-time GPS trajectories. The evaluation of our approach against state-of-the-art approaches is performed through simulations based on both synthetic and real-world datasets. © 2016, Journal of Zhejiang University Science Editorial Office and Springer-Verlag Berlin Heidelberg.","Bulk synchronous parallel; Cloud computing; GPS trajectories; Map-matching; Tuning-based"
"Cooperative mobile video transmission for traffic surveillance in smart cities",2016,"10.1016/j.compeleceng.2016.06.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982814956&doi=10.1016%2fj.compeleceng.2016.06.013&partnerID=40&md5=cef6545dd68c40d181cad0c8aebdcfd0","Cooperation transmission among mobile devices is critical for video streaming systems. Conventional systems usually require huge storage space and bandwidth, subsequently causing a bottleneck for the development of streaming systems. To resolve such problems, this study proposes a cooperative mechanism for mobiles that can make full use of local storage space and uploading bandwidth to relieve the computational load for streaming servers. Firstly, a statistical distribution of the life cycle of devices is dynamically established based on the analysis of random arrival and departure of mobile users. Secondly, an adaptive sliding-window technology based on Scalable Video Coding (SVC) is proposed in this study to change the size of windows in real time. Thirdly, an adaptive streaming solution is introduced in the OPNET environment, which cooperatively integrates the strategies of overlay formation, quality adaptation, and data scheduling. Simulation results showed that the proposed mechanism saved power consumption of devices and ensured the video quality for networks with limited resources. © 2016 Elsevier Ltd","Cooperative transmission; Data scheduling; Opnet; Quality bottleneck"
"Secure and efficient data transmission in the Internet of Things",2016,"10.1007/s11235-015-0065-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929438899&doi=10.1007%2fs11235-015-0065-y&partnerID=40&md5=af8b66d46ff80abdccd3e6c9b8ec8266","Recently, the concept of the Internet of Things (IoT) has drawn considerable attention from both industry and academia. In the IoT, millions of objects with sensors collect data and send the data to servers that analyze, manage and use the data in order to construct some kinds of smart systems, such as smart grid, intelligent transportation systems, healthcare systems and even smart city. It is critical to establish a secure channel between the sensors and servers in order to ensure the correctness of collected data. If the collected data is tampered, the results of data analysis is unbelievable, and may even bring serious disaster. In this paper, we propose a heterogeneous ring signcryption scheme for secure communication from sensors to servers. We prove that this scheme has the indistinguishability against adaptive chosen ciphertext attacks (IND-CCA2) and existential unforgeability against adaptive chosen messages attacks under the computational Diffie–Hellman problem in the random oracle model. Our scheme has the following advantages (1) it simultaneously achieves confidentiality, integrity, authentication, non-repudiation and anonymity in a logical single step; (2) it is heterogeneous and allows a sensor node in an identity-based cryptography to send a message to a server in a public key infrastructure. These features make our scheme suitable for data transmission in the IoT. © 2015, Springer Science+Business Media New York.","Identity-based cryptography; Internet of Things; Public key infrastructure; Security; Signcryption"
"Building Energy Management Systems: The Age of Intelligent and Adaptive Buildings",2016,"10.1109/MIE.2015.2513749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971280241&doi=10.1109%2fMIE.2015.2513749&partnerID=40&md5=328882b2d1b939a05d5f29fc0a157bd6","Building automation systems (BAS), or building control systems (BCS), typically consist of building energy management systems (BEMSs), physical security and access control, fire/life safety, and other systems (elevators, public announcements, and closed-circuit television). BEMSs control heating, ventilation, and air conditioning (HVAC) and lighting systems in buildings; more specifically, they control HVAC's primary components such as air handling units (AHUs), chillers, and heating elements. BEMSs are essential components of modern buildings, tasked with seemingly contradicting requirements-minimizing energy consumption while maintaining occupants' comfort [1]. In the United States, about 40% of total energy consumption and 70% of electricity consumption are spent on buildings every year. These numbers are comparable to global statistics that about 30% of total energy consumption and 60% of electricity consumption are spent on buildings. Buildings are an integral part of global cyberphysical systems (smart cities) and evolve and interact with their surroundings (Figure 1) [2]. As buildings undergo years of exploitation, their thermal characteristics deteriorate, indoor spaces (especially in commercial buildings) get rearranged, and usage patterns change. In time, their inner (and outer) microclimates adjust to changes in surrounding buildings, overshadowing patterns, and city climates, not to mention building retrofitting [3], [4]. Thus, even in cases of ""ideally"" designed BEMS/HVAC systems, because of ever-changing and uncertain indoor and outdoor environments, their performance frequently falls short of expectations. Unfortunately, the complexity of BEMSs, large amounts of constantly changing data, and evolving interrelations among sensor feeds make identifying these suboptimal behaviors difficult [1], [5]. Therefore, traditional data-mining algorithms and data-analysis tools are often inadequate. © 2015 IEEE.",
"Cloudet: A cloud-driven visual cognition of large streaming data",2016,"10.4018/IJCINI.2016010102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964749925&doi=10.4018%2fIJCINI.2016010102&partnerID=40&md5=766906fa08f0f3ecf8ea682fdb16020c","Streaming data cognition has become a dominant problem in interactive visual analytics for event detection, meteorology, cosmology, security, and smart city applications. In order to interact with streaming data patterns in an elastic cloud environment, we present a new elastic framework for big data visual analytics in the cloud, the Cloudet. The Cloudet is a self- Adaptive cloud-based platform that treats both data and compute nodes as elastic objects. The main objective is to readily achieve the scalability and elasticity of cloud computing platforms in order to process large streaming data and adapt to potential interactions between data stream features. Our main contributions include a robust cloud-based framework called the Cloudet. This is a cloud profile manager that attempts to optimize resource parameters in order to achieve expressivity, scalability, reliability, and the proper aggregation of the compute nodes and data streams into several density maps for the purpose of dynamic visualization. Copyright © 2016, IGI Global.","Big data; Cloud computing; Cognitive visualization; Streaming data; Visual cognition"
"User Adaptive and Context-Aware Smart Home Using Pervasive and Semantic Technologies",2016,"10.1155/2016/4789803","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987892008&doi=10.1155%2f2016%2f4789803&partnerID=40&md5=c8c0fec24d7fad545249177cced162a3","Ubiquitous Computing is moving the interaction away from the human-computer paradigm and towards the creation of smart environments that users and things, from the IoT perspective, interact with. User modeling and adaptation is consistently present having the human user as a constant but pervasive interaction introduces the need for context incorporation towards context-aware smart environments. The current article discusses both aspects of the user modeling and adaptation as well as context awareness and incorporation into the smart home domain. Users are modeled as fuzzy personas and these models are semantically related. Context information is collected via sensors and corresponds to various aspects of the pervasive interaction such as temperature and humidity, but also smart city sensors and services. This context information enhances the smart home environment via the incorporation of user defined home rules. Semantic Web technologies support the knowledge representation of this ecosystem while the overall architecture has been experimentally verified using input from the SmartSantander smart city and applying it to the SandS smart home within FIRE and FIWARE frameworks. © 2016 Aggeliki Vlachostergiou et al.",
"Smart Brix-a continuous evolution framework for container application deployments",2016,"10.7717/peerj-cs.66","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030107160&doi=10.7717%2fpeerj-cs.66&partnerID=40&md5=6dbe25bc8badad970a4aa6b3752ddc3a","Container-based application deployments have received significant attention in recent years. Operating system virtualization based on containers as a mechanism to deploy and manage complex, large-scale software systems has become a popular mechanism for application deployment and operation. Packaging application components into selfcontained artifacts has brought substantial flexibility to developers and operation teams alike. However, this flexibility comes at a price. Practitioners need to respect numerous constraints ranging from security and compliance requirements, to specific regulatory conditions. Fulfilling these requirements is especially challenging in specialized domains with large numbers of stakeholders. Moreover, the rapidly growing number of container images to be managed due to the introduction of new or updated applications and respective components, leads to significant challenges for container management and adaptation. In this paper, we introduce Smart Brix, a framework for continuous evolution of container application deployments that tackles these challenges. Smart Brix integrates and unifies concepts of continuous integration, runtime monitoring, and operational analytics. Furthermore, it allows practitioners to define generic analytics and compensation pipelines composed of self-assembling processing components to autonomously validate and verify containers to be deployed. We illustrate the feasibility of our approach by evaluating our framework using a case study from the smart city domain. We show that Smart Brix is horizontally scalable and runtime of the implemented analysis and compensation pipelines scales linearly with the number of container application packages. © 2016 Schleicher et al.","Container adaptation; Container evolution; Containers; DevOps; Infrastructure as Code"
"A Communications-Oriented Perspective on Traffic Management Systems for Smart Cities: Challenges and Innovative Approaches",2015,"10.1109/COMST.2014.2339817","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925870624&doi=10.1109%2fCOMST.2014.2339817&partnerID=40&md5=fb4487eb8404d4ba2a5005320c1adb6b","The growing size of cities and increasing population mobility have determined a rapid increase in the number of vehicles on the roads, which has resulted in many challenges for road traffic management authorities in relation to traffic congestion, accidents, and air pollution. Over the recent years, researchers from both industry and academia have been focusing their efforts on exploiting the advances in sensing, communication, and dynamic adaptive technologies to make the existing road traffic management systems (TMSs) more efficient to cope with the aforementioned issues in future smart cities. However, these efforts are still insufficient to build a reliable and secure TMS that can handle the foreseeable rise of population and vehicles in smart cities. In this survey, we present an up-to-date review of the different technologies used in the different phases involved in a TMS and discuss the potential use of smart cars and social media to enable fast and more accurate traffic congestion detection and mitigation. We also provide a thorough study of the security threats that may jeopardize the efficiency of the TMS and endanger drivers' lives. Furthermore, the most significant and recent European and worldwide projects dealing with traffic congestion issues are briefly discussed to highlight their contribution to the advancement of smart transportation. Finally, we discuss some open challenges and present our own vision to develop robust TMSs for future smart cities. © 2014 IEEE.","data sensing and gathering; route planning; smart cities; smart transportation; Traffic management system (TMS); traffic prediction; vehicular ad hoc networks (VANETs)"
"A traffic-aware street lighting scheme for Smart Cities using autonomous networked sensors",2015,"10.1016/j.compeleceng.2015.06.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942364551&doi=10.1016%2fj.compeleceng.2015.06.011&partnerID=40&md5=691e1028e246e91dc39959965806ddb2","Street lighting is a ubiquitous utility, but sustaining its operation presents a heavy financial and environmental burden. Many schemes have been proposed which selectively dim lights to improve energy efficiency, but little consideration has been given to the usefulness of the resultant street lighting system. This paper proposes a real-time adaptive lighting scheme, which detects the presence of vehicles and pedestrians and dynamically adjusts their brightness to the optimal level. This improves the energy efficiency of street lighting and its usefulness; a streetlight utility model is presented to evaluate this. The proposed scheme is simulated using an environment modelling a road network, its users, and a networked communication system - and considers a real streetlight topology from a residential area. The proposed scheme achieves similar or improved utility to existing schemes, while consuming as little as 1-2% of the energy required by conventional and state-of-the-art techniques. © 2014 Elsevier Ltd. All rights reserved.","Adaptive street lighting; Networked sensing; Smart Cities; Smart streetlights"
"The Adaptive Recommendation Mechanism for Distributed Parking Service in Smart City",2015,"10.1007/s11277-014-2017-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027919609&doi=10.1007%2fs11277-014-2017-3&partnerID=40&md5=bf7b41f35b7672ca5a46366e4390925d","Recently, there are many researchers investigate about the recommendation system for improving the parking experience. In this work, we propose an innovative adaptive recommendation mechanism for smart parking. The cognitive RF module will transmit the vehicle location information and parking space requirement to parking congestion cloud center (PCCC) when the drivers need to find a parking space. Moreover we use cellular automata model mechanism for those parking spaces in the parking lot, it can adjust the situation that some parking lots are full and some are not. We also adopted the Artificial Fish Swarm Algorithm to build this two parts parking recommendation mechanism. Here the PCCC can compute with vehicle location information, nearest parking lot, parking lot status and the same or opposite driving direction. We take the driving direction into consideration can reduce road congestion and speed up finding a parking space from vehicles turning around. The current study evaluates the performance of the approach by conducting computer simulations. Simulation results the strengths of the proposed smart parking mechanism in terms of increased congestion avoiding and decrease parking space finding time. © 2014, Springer Science+Business Media New York.","Adaptive recommendation; AFSA; CA; Cognitive; PCCC; Smart parking"
"Synthesis of real-time cloud applications for Internet of Things",2015,"10.3906/elk-1302-178","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928662819&doi=10.3906%2felk-1302-178&partnerID=40&md5=181cca925d8a5bcab620c3b45042ac48","This paper presents the methodology for the synthesis of real-time applications working in the \Internet of Things"" environment. We propose the client-server architecture, where embedded systems act as smart clients and the Internet application is a server of the system. The architecture of the application conforms to the cloud computing model. Since centralized systems are prone to bottlenecks caused by accumulation of transmissions or computations, we propose the distributed architecture of the server and the methodology that constructs this architecture using Internet resources supported by a cloud provider. We assume that the function of the server is specified as a set of distributed algorithms, and then our methodology schedules all tasks on the available network infrastructure. It takes into account limited bandwidth of communication channels as well as the limited computation power of server nodes. The method minimizes the cost of using network resources that are necessary to execute all tasks in real-time. We also present a sample application for adaptive control of traffic in a smart city, which shows the benefits of using our methodology. © TÜBITAK.","Cloud computing; Embedded systems; Internet of Things; Real-time system; System synthesis"
"Intelligent services for Big data science",2014,"10.1016/j.future.2013.07.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901607859&doi=10.1016%2fj.future.2013.07.014&partnerID=40&md5=ea25cfae97705e4dc6f91e0e2c5aca1d","Cities are areas where Big Data is having a real impact. Town planners and administration bodies just need the right tools at their fingertips to consume all the data points that a town or city generates and then be able to turn that into actions that improve peoples' lives. In this case, Big Data is definitely a phenomenon that has a direct impact on the quality of life for those of us that choose to live in a town or city. Smart Cities of tomorrow will rely not only on sensors within the city infrastructure, but also on a large number of devices that will willingly sense and integrate their data into technological platforms used for introspection into the habits and situations of individuals and city-large communities. Predictions say that cities will generate over 4.1 terabytes per day per square kilometer of urbanized land area by 2016. Handling efficiently such amounts of data is already a challenge. In this paper we present our solutions designed to support next-generation Big Data applications. We first present CAPIM, a platform designed to automate the process of collecting and aggregating context information on a large scale. It integrates services designed to collect context data (location, user's profile and characteristics, as well as the environment). Later on, we present a concrete implementation of an Intelligent Transportation System designed on top of CAPIM. The application is designed to assist users and city officials better understand traffic problems in large cities. Finally, we present a solution to handle efficient storage of context data on a large scale. The combination of these services provides support for intelligent Smart City applications, for actively and autonomously adaptation and smart provision of services and content, using the advantages of contextual information. © 2013 Elsevier B.V. All rights reserved.","Big Data; Context; Context-aware services; Intelligent services; Intelligent Transport Systems; Mobile computing; Smart City applications"
"Estimating energy savings in smart street lighting by using an adaptive control system",2014,"10.1155/2014/971587","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901757369&doi=10.1155%2f2014%2f971587&partnerID=40&md5=331417e93eb16c9ff5dd020f688f2dca","The driving force behind the smart city initiative is to offer better, more specialized services which can improve the quality of life of the citizens while promoting sustainability. To achieve both of these apparently competing goals, services must be increasingly autonomous and continuously adaptive to changes in their environment and the information coming from other services. In this paper we focus on smart lighting, a relevant application domain for which we propose an intelligent street light control system based on adaptive behavior rules. We evaluate our approach by using a simulator which combines wireless sensor networks and belief-desire-intention (BDI) agents to enable a precise simulation of both the city infrastructure and the adaptive behavior that it implements. The results reveal energy savings of close to 35% when the lighting system implements an adaptive behavior as opposed to a rigid, predefined behavior. © 2014 Soledad Escolar et al.",
"The adaptive road routing recommendation for traffic congestion avoidance in smart city",2014,"10.1007/s11277-013-1502-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903554510&doi=10.1007%2fs11277-013-1502-4&partnerID=40&md5=0b00394c7b3ce5ca361ea4012d77a323","A fuzzy neural network (FNN) calculates the traffic-light system and extends or terminates the green signal according to the traffic situation at the given junction while also computing from adjacent intersections. In the presence of public transports, the system decides which signal(s) should be red and how much of an extension should be given to green signals for the priority-based vehicle. Using fuzzy logic, we propose a model with a neural network for public transport, normal cars, and motorcycles. The model controls traffic-light systems to reduce traffic congestion and help vehicles with high priority pass through. The system also monitors the density of car flows and makes real-time decisions accordingly. In order to verify the proposed design algorithm, we adapted the simulations of Simulation of Urban MObility, ns2, and green light district simulation method to our model, and further results depict the performance of the proposed FNN in handling traffic congestion and priority-based traffic. The promising results present the efficiency and the scope of the proposed multi-module architecture for future development in traffic control. © 2013 Springer Science+Business Media New York.","FNN; Intersection-delay prediction; Traffic congestion; Traffic-signal control"
