"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Nanily: A QoS-Aware Scheduling for DNN Inference Workload in Clouds","X. Tang; P. Wang; Q. Liu; W. Wang; J. Han","Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China; Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China; School of Cyber Security, University of Chinese Academy of Sciences, Beijing, China; School of Cyber Security, University of Chinese Academy of Sciences, Beijing, China; Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China","2019 IEEE 21st International Conference on High Performance Computing and Communications; IEEE 17th International Conference on Smart City; IEEE 5th International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","3 Oct 2019","2019","","","2395","2402","DNN inferences are widely emerging as a service and must run in sub-second latency, which need GPU hardware to achieve parallel accelerating. Prior works to improve the utilization of GPUs in DNN inference services include two methods, resource-centric method, which increases the throughput of a single resource but many requests miss latency SLO under bursty workloads, or request-centric method, in which the resources are allocated dynamically, has the lower throughput on GPU hardware. We present Nanily, a QoS-Aware scheduling that integrates the best of two worlds. Under the particular latency, Nanily adopts adaptive batching to schedule DNN inference requests, and pre-schedule predicted requests to provision the optimal GPU resources, which can not only improve throughput of a single GPU but also achieve GPU resources efficiency. We implement and evaluate our Nanily in simulation experiments that show Nanily reduces the number of GPU resources by more than 45% under meeting latency SLO compared to an aggressive state-of-the-art.","","978-1-7281-2058-4","10.1109/HPCC/SmartCity/DSS.2019.00334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8855453","QoS,-Scheduling,-Adaptive-batching,-Autoscaling,-DNN-inference","Graphics processing units;Cloud computing;Throughput;Scheduling;Quality of service;Processor scheduling;Schedules","cloud computing;graphics processing units;inference mechanisms;neural nets;quality of service;resource allocation;telecommunication scheduling","QoS-aware scheduling;GPU hardware;DNN inference services;resource-centric method;SLO;request-centric method;GPU resources efficiency;DNN inference;deep neural networks","","5","","24","IEEE","3 Oct 2019","","","IEEE","IEEE Conferences"
"Increasing efficiency of ground stations scheduling for sustainable satellite based services","B. Kucherov; O. Přibyl","Information and Technology Faculty, Boris Kucherov is with the University of Technology, Korolev, Moskovskaya oblast, Russia; Faculty of Transportation Sciences (FTS), Ondřej Přibyl is with the Czech Technical University (CTU) in Prague, Prague 1, Czech Republic","2018 Smart City Symposium Prague (SCSP)","5 Jul 2018","2018","","","1","6","Satellite technologies are widely used in many areas of modern society in general and in smart cities in particular. Improved traffic management, air quality monitoring, emergency management, geospatial distribution, management of critical energy infrastructure are examples of the tasks where using satellite technologies can give significant contribution to sustainability and safety. Proper operation of satellite systems is needed to achieve that. This requires solving a number of tasks, one of which is scheduling tracking, telemetry and command (TT&C) ground stations to carry out communication sessions with satellites. Service actions and transmitting a plan for payload operation such as Earth observation or radio broadcasting are performed during that sessions. In this paper, the authors discuss mathematical formulation of TT&C ground stations scheduling problem in order to analyse possibilities to increase the quality of schedule and efficiency of its adaptations. Possible approaches to achieve the goal, and factors influenced on parrying emergency situations are demonstrated. Approaches for monitoring the current situation and preparing data about it are proposed. Possible ways of its improvement are discussed, basic idea of decision support system to determine state of ground stations is proposed. Evaluating the efficiency of changing schedule of TT&C ground stations using proposed approaches and tools is given. The proposed approaches can help to ensure performing both planned and emergency tasks of satellite systems in order to ensure normal work of many services in smart cities.","","978-1-5386-5017-2","10.1109/SCSP.2018.8402657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8402657","satellite range scheduling;smart cities;ground station;communication session;emergency situation","Satellite broadcasting;Task analysis;Smart cities;Schedules;Tools;Monitoring","artificial satellites;decision support systems;optimisation;radiotelemetry;satellite communication;satellite ground stations;telecommunication scheduling","telemetry and command ground stations;ground stations scheduling problem;decision support system;sustainable satellite based services;satellite systems","","4","","19","IEEE","5 Jul 2018","","","IEEE","IEEE Conferences"
"Situational context in the programmable world","J. Berrocal; J. Garcia-Alonso; J. Galán-Jiménez; J. M. Murillo; N. Mäkitalo; T. Mikkonen; C. Canal","University of Extremadura, SPAIN; University of Extremadura, SPAIN; University of Extremadura, SPAIN; University of Extremadura, SPAIN; University of Helsinki, FINLAND; University of Helsinki, FINLAND; University of Málaga, SPAIN","2017 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computed, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","28 Jun 2018","2017","","","1","8","As the capabilities of smart things increase, the greater the number of scenarios in which they can be used, and the greater the need to develop Web of Things (WoT) systems supporting these situations. Currently, many WoT systems cover predefined scenarios in which users have to configure how smart things behave, depending on their specific needs at a given moment. However, this makes users slaves of technology, being constantly aware of it for configuring it. Future WoT systems must be able to self-adapt to non-predefined situations and users, and their behavior should transparently emerge from the context, taking into account the needs of their users, but without requiring constant interaction with them. In this paper, a new Situational Context concept is placed to the emerging Programmable World, and a reference architecture for developing WoT systems capable of identifying the needs of their users in a particular situation is defined. This enables developers to build systems whose behavior is more conscious of their context, and self-adaptive to the people using them.","","978-1-5386-0435-9","10.1109/UIC-ATC.2017.8397663","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8397663","Situational Context;Programmable World;Web of Things;Internet of Things","Cloud computing;Multimedia systems;Smart phones;Computer architecture;Music;Irrigation","Internet","predefined scenarios;future WoT systems;constant interaction;particular situation;smart thing capabilities;situational context concept;emerging programmable world;Web of Things","","1","","32","IEEE","28 Jun 2018","","","IEEE","IEEE Conferences"
"A Hybrid Samples Generation Approach in Speculative Multithreading","Y. Li; Y. Zhao; J. Shi","Xi'an Jiaotong University, Xi'an, China; Xi'an Jiaotong University, Xi'an, China; Xi'an Jiaotong University, Xi'an, China","2016 IEEE 18th International Conference on High Performance Computing and Communications; IEEE 14th International Conference on Smart City; IEEE 2nd International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","26 Jan 2017","2016","","","35","41","Speculative Multithreading (SpMT) is a thread level automatic parallelization technique to accelerate sequential programs. Machine learning has been successfully introduced into SpMT to improve its performance. An appropriate sample set is important for machine learning-based (ML-based) thread partition. Conventionally, heuristic rules-based (HR-based) sample generation approach can not generate adaptive samples, which conform to ML-based thread partition platform and characteristics of source applications. A hybrid sample generation approach is proposed. With this method, we firstly automatically generate samples which are mips codes consisting spawning points (SP) and control quasi-independent points (CQIP) by heuristic rules, then manually adjust the positions of SP and CQIP and rebuild pre-computation slice (p-slice) to obtain better performance for every application. During the implementation of this approach, three measures: bias weighting, reservation of optimal solutions, summary of greedy rules are carried out. In this way, we enhance the adjustment frequency for the subroutine with high called number, achieving a stable improvement of speedups. On Prophet, which is a generic SpMT processor to evaluate the performance of multithreaded programs, Olden benchmarks are used to realize the approach. Experiments show that the approach can obtain better sample sets, which deliver a better performance improvement of about 10% on a 32 core than conventional heuristic-based approach. Experiments also prove that this approach is effective to get sample sets for ML-based thread partition methods.","","978-1-5090-4297-5","10.1109/HPCC-SmartCity-DSS.2016.0016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7828357","Speculative Multithreading;sample generation;manual adjustment","Instruction sets;Manuals;Algorithms;Multithreading;Hybrid power systems;Conferences;Benchmark testing","learning (artificial intelligence);multi-threading;parallel processing;parallelising compilers","hybrid sample generation;speculative multithreading;thread level automatic parallelization technique;sequential program acceleration;machine learning-based thread partition;ML-based thread partition;heuristic rules-based sample generation;HR-based sample generation;mips codes;spawning points;control quasi-independent points;CQIP;pre-computation slice;p-slice;bias weighting;optimal solution reservation;greedy rules;Prophet;generic SpMT processor;Olden benchmarks;automatic program parallelization;parallelizing compiler technology","","3","","22","IEEE","26 Jan 2017","","","IEEE","IEEE Conferences"
"HDNN-CF: A hybrid deep neural networks collaborative filtering architecture for event recommendation","L. Zou; Y. Gu; J. Song; W. Liu; Y. Yao","Department of Computer Science and Technology, Tsinghua University, Beijing, China; Department of Computer Science and Technology, Tsinghua University, Beijing, China; Department of Computer Science and Technology, Tsinghua University, Beijing, China; Department of Computer Science and Technology, Tsinghua University, Beijing, China; Department of Computer Science and Technology, Tsinghua University, Beijing, China","2017 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computed, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","28 Jun 2018","2017","","","1","8","Along with the rise of Event-Based Social Networks (EBSNs), event recommendation has become an increasing important problem. However, unlike recommending usual items, such as movies or music, event recommendation suffers from severe cold-start problem, because most events in EBSNs are typically short-lived and registered by only a few users. Additionally, the available feedbacks for events are implicit feedbacks. In this work, we propose a Hybrid Deep Neural Networks Collaborative Filtering Architecture (HDNN-CF) that collaboratively makes use of the events' semantic information and users' implicit feedbacks for event recommendation. Specifically, we extend state-of-the-art method AutoRec to model implicit feedbacks by proposing Probabilistic AutoRec (PAutoRec). We collaboratively train a Stacked Denoise AutoEncoder (SDAE) to learn the deep representation of the semantic information and a PAutoRec to collaborative filter based on implicit feedbacks. Extensive experiments on a real large scale dataset Meetup show that HDNN-CF significantly outperforms state-of-the-art methods by 10% on recall of top 30 recommendations.","","978-1-5386-0435-9","10.1109/UIC-ATC.2017.8397524","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8397524","","Semantics;Collaboration;Mathematical model;Predictive models;Neural networks;Filtering;Adaptation models","collaborative filtering;learning (artificial intelligence);neural nets;recommender systems;social networking (online)","HDNN-CF;hybrid deep neural networks collaborative filtering architecture;event recommendation;EBSNs;cold-start problem;available feedbacks;implicit feedbacks;events;users;Event-Based Social Networks;Probabilistic AutoRec;Stacked Denoise AutoEncoder;SDAE","","2","","27","IEEE","28 Jun 2018","","","IEEE","IEEE Conferences"
"Decision Tree Model of Smoking Behaviour","M. Abo-Tabik; N. Costen; J. Darby; Y. Benn","Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Department of Psychology, Manchester Metropolitan University, Manchester, United Kingdom","2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","9 Apr 2020","2019","","","1746","1753","Smoking is considered the cause of many health problems. While most smokers wish to quit smoking, many relapse. In order to support an efficient and timely delivery of intervention for those wishing to quit smoking, it is important to be able to model the smoker's behaviour. This research describes the creation of a combined Control Theory and Decision Tree Model that can learn the smoker's daily routine and predict smoking events. The model structure combines a Control Theory model of smoking with a Bagged Decision Tree classifier to adapt to individual differences between smokers, and predict smoking actions based on internal stressors (nicotine level, withdrawal, and time since the last dose) and external stressors (e.g. location, environment, etc.). The designed model has 91.075% overall accuracy of classification rate and the error rate of forecasting the nicotine effect using the designed model is also low (MSE=0.048771, RMSE=0.216324, and NRMSE=0.153946) for regular days and (MSE=0.048804, RMSE=0.216637, and NRMSE=0.195929).","","978-1-7281-4034-6","10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060291","smoker's behaviour;addictive behaviour;machine learning;Decision Tree;Bagged Decision Tree;Control theory","Mathematical model;Decision trees;Control theory;Hidden Markov models;Adaptation models;Predictive models;Data models","Android (operating system);behavioural sciences computing;decision trees;health care;mobile computing;sensor fusion;signal classification","smoker;control theory model;bagged decision tree classifier;smoking behaviour;health problems;internal stressors;external stressors;mobile application;signal collection;mobile sensors;Android mobile users","","","","23","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"Secure Smart Cities Framework Using IoT and AI","S. Chakrabarty; D. W. Engels","AT&T, Cybersecurity, Dallas, TX, USA; SMU, AT&T Virtualization Center, Dallas, TX, USA","2020 IEEE Global Conference on Artificial Intelligence and Internet of Things (GCAIoT)","9 Feb 2021","2020","","","1","6","We present a framework to secure Internet-of- Things (IoT) enabled Smart Cities using Black Networks and Artificial Intelligence (AI) to protect against a broad range of current and future cyber attacks. Smart city cyber systems carry critical data beginning with the simple sensor data captured by IoT devices up to and including providing the essential services and commands dependent upon that data. The broad reliance upon IoT in smart cities significantly increases the attack surface of the already large, complex, and heterogeneous smart city system by making each and every IoT device and its communications a potential entry point into the system. Our proposed framework utilizes Black Network protocols and key management to secure the most vulnerable, and typically unsecured, IoT communications. The framework utilizes a hierarchical, distributed architecture with pooled resources to prevent single points of failure and to sandbox attack impacts. This hierarchy allows AI enabled management tools to be placed both near the IoT edge using localized data and in the Big Data collections. Our analysis reveals that the proposed framework provides an adaptive health and security management framework that accounts for the dynamic, continuous, and ever-changing life in a smart city.","","978-1-7281-8420-3","10.1109/GCAIoT51063.2020.9345912","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9345912","","Protocols;Smart cities;Security management;Tools;Internet of Things;Artificial intelligence;Cyberattack","","","","6","","38","IEEE","9 Feb 2021","","","IEEE","IEEE Conferences"
"A Multi-Objective Evolutionary Algorithm for Multimedia Traffic Classification","Y. Dong; R. -l. Cao; M. Zhang","College of Telecommunications & Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications & Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications & Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China","2019 IEEE 21st International Conference on High Performance Computing and Communications; IEEE 17th International Conference on Smart City; IEEE 5th International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","3 Oct 2019","2019","","","2804","2810","This paper proposes a feature selection algorithm based on information gain rate and multi-objective evolutionary computing. The information gain rate is used to rank features and remove redundant ones for rapid dimensionality reduction. The top ranked features are used as the initial population by the adaptive evolutionary algorithm to search the optimal feature subset. The experimental results show that this method has higher classification accuracy as well as lower time complexity than the existing methods.","","978-1-7281-2058-4","10.1109/HPCC/SmartCity/DSS.2019.00393","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8855367","feature selection, information gain rate, multi objective evolution, traffic classification","Sociology;Statistics;Feature extraction;Classification algorithms;Evolutionary computation;Streaming media;Telecommunications","computational complexity;evolutionary computation;feature selection;multimedia computing;pattern classification;traffic engineering computing","multiobjective evolutionary algorithm;multimedia traffic classification;multiobjective evolutionary computing;adaptive evolutionary algorithm;feature selection","","","","22","IEEE","3 Oct 2019","","","IEEE","IEEE Conferences"
"MTLH: Video QoE Monitoring for Encrypted Traffic via Multi-Task Learning with Hierarchy","L. Xu; G. Xiong; G. Gou; J. Chen; T. Cui; T. Shan","Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; University of California, San Diego","2020 IEEE 22nd International Conference on High Performance Computing and Communications; IEEE 18th International Conference on Smart City; IEEE 6th International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","26 Apr 2021","2020","","","441","448","With the continuous growth of video traffic on the whole Internet, it is of vital importance for content providers to provide high-quality service. Monitoring the QoE (Quality of Experience) of video can help them to improve their service. However, most of the video traffic is encrypted traffic which has unreadable payload and less information in the transport layer that makes monitoring QoE a challenging task. QoE is measured from multiple metrics and many methods have been proposed to infer it. Traditional machine learning based methods have two main shortcomings. 1) These methods ignore the relevance of these metrics which can do a favor to the inference of QoE. 2) They need to extract the transport layer features and statistic features manually. In this paper, we propose multi-task learning with hierarchy (MTLH) model for inferring video QoE metrics. We use shared layer to extract deep features automatically from traffic tendency pictures which reveal the variation tendency of video streaming, that characterizes video QoE. In addition, we utilize the hierarchy to promote fine-grained start-up delay tasks. Finally, we use multitask learning architecture to learn the correlation between each task and use their correlation to refer QoE metrics. We evaluate our model for YouTube adaptive video streams on two datasets. The proposed approach achieved an average 9.0% higher of precision score and an average 11.5% higher of recall score than the state-of-the-art method in two datasets.","","978-1-7281-7649-9","10.1109/HPCC-SmartCity-DSS50907.2020.00054","National Natural Science Foundation of China; Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407941","QoE;Multi-Task Learning;CNN;Hierarchy;Encrypted Traffic","Measurement;Correlation;Streaming media;Feature extraction;Delays;Quality of experience;Cryptography","cryptography;Internet;learning (artificial intelligence);quality of experience;social networking (online);telecommunication traffic;video streaming","video streaming;fine-grained start-up delay tasks;multitask learning architecture;YouTube adaptive video streams;MTLH;video QoE monitoring;encrypted traffic;video traffic;content providers;high-quality service;Quality of Experience;transport layer features;statistic features;hierarchy model;video QoE metrics;deep features;traffic tendency pictures;machine learning based methods;multitask learning with hierarchy","","","","28","IEEE","26 Apr 2021","","","IEEE","IEEE Conferences"
"Fetal state assessment based on cardiotocography parameters using PCA and AdaBoost","Y. Zhang; Z. Zhao","School of Communication Engineering, Hangzhou Dianzi University, Hangzhou, China; Hangdian Smart City Research Center of Zhejiang Province, Hangzhou Dianzi University, HDU Hangzhou, China","2017 10th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics (CISP-BMEI)","26 Feb 2018","2017","","","1","6","Cardiotocography (CTG) is the widely used tool for recording fetal heart rate (FHR) signal and uterine contraction (UC) activity at the same time during pregnancy and delivery. CTG is frequently used for assisting the obstetricians to obtain detailed physiological information of fetal and pregnant woman as a technique of diagnosing fetal well-being. However, the visual analysis of the CTG traces requires a high level of expertise of the obstetricians and can cause inter- and intra-observer variability. Therefore, this research aimed at realizing a clinical decision support system for diagnosing fetal risk through advanced machine learning method applied to relevant features extracted from CTG recordings. In this paper, a CTG dataset consisting of 2126 recordings and 21 features obtained from UCI Machine Learning Repository is used for classification. After selecting more relevant features from total features based on Principle Component Analysis (PCA), data are trained and tested through Adaptive Boosting (AdaBoost) algorithm integrated with Support Vector Machine (SVM) to obtain a strong classifier for classifying the unknown CTG data and predicting the fetal state. Fetal state is divided into two classes as normal and pathological. Based on ten-fold cross-validation, according to the results of this study, a good overall classification accuracy of total and selected features using AdaBoost approach were obtained as 93.0% and 98.6%, computation time of 11.6s and 2.4s, respectively. So this research shows the success of hybrid PCA and AdaBoost for classifying CTG data and assessing fetal state. Furthermore, some criterias of classification performance measure were taken into consideration, including sensitivity, specificity, AUC, etc.","","978-1-5386-1937-7","10.1109/CISP-BMEI.2017.8302314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8302314","Fetal State Assessment;Cardiotocography;feature selection;PCA;AdaBoost;SVM","Fetal heart rate;Principal component analysis;Feature extraction;Classification algorithms;Histograms;Training;Support vector machines","cardiology;decision support systems;feature extraction;feature selection;learning (artificial intelligence);medical diagnostic computing;medical signal processing;obstetrics;patient monitoring;pattern classification;principal component analysis;support vector machines","fetal state assessment;cardiotocography parameters;obstetricians;pregnant woman;visual analysis;intra-observer variability;clinical decision support system;CTG dataset;UCI Machine Learning Repository;Principle Component Analysis;Adaptive Boosting algorithm;Support Vector Machine;AdaBoost approach;hybrid PCA;FHR;fetal heart rate signal;uterine contraction;UC;feature extraction;SVM;classifier;ten-fold cross-validation;feature selection","","27","","14","IEEE","26 Feb 2018","","","IEEE","IEEE Conferences"
"Mining Learning Styles for Personalised eLearning","K. Alhasan; L. Chen; F. Chen","Context, De Montfort University Leicester, UK; Context, De Montfort University Leicester, UK; Context, De Montfort University Leicester, UK","2018 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","6 Dec 2018","2018","","","1175","1180","In the drive to inspecting user behaviour in an adaptive eLearning system, we investigate the eye gaze movement in combination with the emotional state of learners with our experiment using eye tracker and the electroencephalography (EEG) technologies. The gaze behaviour not only indicates the type of learning style but also shows the set of cognitive activities and emotions that can contribute to the learning process. This paper discusses the first set of results of our experiment associated with monitoring the eye gaze behaviour. Six postgraduate students participated in this study. Two key findings were identified by combining many methods including boxplots and ANOVA. First, there was no effect on the complexity level of the visual/verbal learners behaviour. Second, subject's diversity has an effect on visual learner behaviour. Also, the paper describes the implemented experiment approach in our smart lab. And lastly, this paper exposes our analysis and investigation of learning styles in relation to the different courses, and how the eye behaviour is affected accordingly. The results of the EEG data will be analysed and correlated to our findings in the next piece of work.","","978-1-5386-9380-3","10.1109/SmartWorld.2018.00204","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8560182","eLearning;learning style;eye tracker;eye gaze","","cognition;computer aided instruction;data mining;electroencephalography;medical signal processing;statistical analysis","visual/verbal learners behaviour;visual learner behaviour;eye behaviour;personalised eLearning;adaptive eLearning system;eye gaze movement;eye tracker;electroencephalography technologies;cognitive activities;emotions;learning process;postgraduate students;user behaviour;learning styles mining;boxplots;ANOVA","","2","","27","IEEE","6 Dec 2018","","","IEEE","IEEE Conferences"
"Dynamically Programmable Virtual Profiles as a Service","A. Pérez-Vereda; J. M. Murillo; C. Canal","Dept. of Computer Science, University of Malaga, Malaga, Spain; Dept. of Computer Science, University of Extremadura, C??ceres, Spain; Dept. of Computer Science, University of Malaga, Malaga, Spain","2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","9 Apr 2020","2019","","","1789","1794","In a desirable scenario, the interactions between people and the Internet of Things must become seamless, and smart devices should automatically adapt to the needs and preferences of their users. Current technology is clearly evolving in this direction, learning about needs and preferences of people, which are inferred from the digital footprint everyone leaves while performing their daily activities, and building individuals' profiles out of it. However, only a few major companies are presently able to collect all this information, and the people producing it cannot even decide when, how, and by whom their information is used. In this regard, our previous work introduced People as a Service, a proposal to empower smartphones with the capability of inferring virtual profiles of their owners, and controlling how these profiles are shared with others. In this paper we explore the interaction of people with surrounding smart devices by means of these profiles, and we propose a programming framework in which both are integrated seamlessly and in real time, allowing their update and adaptation. Out from our experience in the field, we propose the architecture of this framework and the structure of the virtual profiles.","","978-1-7281-4034-6","10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00317","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060389","Internet of Things;Internet of People;People as a Service;Programmable World;Virtual Profiles","Smart phones;Proposals;Programming;Computer architecture;Uniform resource locators;Smart devices;Internet","human computer interaction;Internet of Things;mobile computing;programming;smart phones","Internet of Things;smart devices;digital footprint;People as a Service;virtual profiles inference;programming framework","","","","18","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"A Face Privacy Protection Scheme Using CNN Based ROI Editing","F. Peng; G. -l. Ping; S. -k. Ge","College of Computer Science and Elecgronic Engineering, Hunan University, Changsha, China; College of Computer Science and Elecgronic Engineering, Hunan University, Changsha, China; Beijing Institute of Electronnic Technology Application, Beijing, China","2019 IEEE 21st International Conference on High Performance Computing and Communications; IEEE 17th International Conference on Smart City; IEEE 5th International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","3 Oct 2019","2019","","","345","352","Aiming at the deficiencies of the current face privacy protection based on image editing in terms of protection capability and image utility, a novel face privacy protection scheme using CNN based ROI (Region of interest) editing is proposed. In this paper, a novel face ROI calculation method based on CNN (convolutional neural Network) is first put forward. A set of CNN networks is selected and utilized to calculate the gradient of each face image in an image dataset, and then an average gradient image is obtained from the image gradients. After that, the sub-ROIs are determined from the average gradient image, and different sub-ROIs have different contribution to the output of the CNN. Based on face ROI editing, a privacy protection scheme is put forward, which is adaptive to the existing privacy protection methods such as blurring, pixelization, encryption and etc. Experimental results and analysis show that it can achieve the same privacy protection capability with less modification and better image quality compared with the existing methods.","","978-1-7281-2058-4","10.1109/HPCC/SmartCity/DSS.2019.00060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8855393","privacy protection, face image, region of Interest, convolutional neural network","Conferences;High performance computing;Smart cities;Data science;5G mobile communication","convolutional neural nets;cryptography;face recognition","CNN based ROI editing;image editing;image utility;CNN networks;face image;image dataset;average gradient image;image gradients;face ROI editing;privacy protection capability;image quality;face privacy protection;convolutional neural network;face privacy protection scheme","","3","","29","IEEE","3 Oct 2019","","","IEEE","IEEE Conferences"
"User-Centric Web Services Composition Approach Based on Swarm Intelligence","H. Fekih; S. Mtibaa; S. Bouamama","COSMOS, University of manouba, Tunisia; COSMOS, University of manouba, Tunisia; FCIT, University of Jeddah, Jeddah, KSA","2016 IEEE 18th International Conference on High Performance Computing and Communications; IEEE 14th International Conference on Smart City; IEEE 2nd International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","26 Jan 2017","2016","","","1087","1094","Nowadays, composite service has led to a new challenge as there are various kinds of users and an increasing number of similar Web services. This challenge is to pick out the most appropriate composition for user requester. However, a composite service is determined by the quality of the involved Web services and some user preferences. Consequently, the best composition optimizes the QoS (Quality Of Service) while satisfying the constraint related to user preferences without considering the user context attributes. This will produce a non-adaptive composition. The present paper introduces a new Valued Constraint Satisfaction Optimization approach (VCSOP) based on Particle Swarm Optimization (PSO) Meta-heuristic to effectively generate a composition process related not only to the problem constraint but also to the user context necessities.","","978-1-5090-4297-5","10.1109/HPCC-SmartCity-DSS.2016.0153","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7828494","Service Composition;VCSOP;PSO;User context;Skyline","Web services;Context;Quality of service;Concrete;Optimization;Three-dimensional displays;Conferences","constraint satisfaction problems;particle swarm optimisation;swarm intelligence;Web services","user-centric Web services composition;swarm intelligence;composite service;user requester;user preferences;QoS;quality of service;valued constraint satisfaction optimization approach;VCSOP;particle swarm optimization;PSO meta-heuristic","","3","","22","IEEE","26 Jan 2017","","","IEEE","IEEE Conferences"
